combination,n,distribution,success,nparams,fit_params,log_likelihood,ks_statistic,ks_pvalue,aic,bic,llr
"('fall', 1, 0)",52,norm,1,2,"{'loc': 0.059653846153846155, 'scale': 0.006002834636123092}",192.2224173355145,0.1692442389002368,0.0005,-380.444834671029,-376.5423472338662,
"('fall', 1, 1)",52,norm,1,2,"{'loc': 0.056557692307692316, 'scale': 0.006706522260337496}",186.45828350264284,0.1605231256827123,0.0015,-368.9165670052857,-365.0140795681229,
"('fall', 1, 2)",52,norm,1,2,"{'loc': 0.06403846153846153, 'scale': 0.03344281085125974}",102.90695503590878,0.4191474356013271,0.0001,-201.8139100718176,-197.9114226346547,
"('fall', 1, 3)",52,norm,1,2,"{'loc': 0.06611538461538462, 'scale': 0.04346689892061715}",89.27448616848139,0.3958060823507179,0.0001,-174.54897233696278,-170.64648489979993,
"('fall', 1, 4)",52,norm,1,2,"{'loc': 0.07709615384615386, 'scale': 0.07419834634674627}",61.46789387879227,0.3512638244509227,0.0001,-118.93578775758454,-115.03330032042167,
"('fall', 1, 5)",52,norm,1,2,"{'loc': 0.11784615384615384, 'scale': 0.10024496622992035}",45.822394437135145,0.2697940156929468,0.0001,-87.64478887427029,-83.74230143710743,
"('fall', 1, 6)",52,norm,1,2,"{'loc': 0.13723076923076924, 'scale': 0.11552732200729623}",38.44410385994976,0.1857614384670181,0.0003,-72.88820771989953,-68.98572028273666,
"('fall', 1, 7)",52,norm,1,2,"{'loc': 0.1628269230769231, 'scale': 0.12124398813864264}",35.93261357664305,0.1771937896550203,0.0003,-67.8652271532861,-63.962739716123245,
"('fall', 1, 8)",52,norm,1,2,"{'loc': 0.13634615384615387, 'scale': 0.11475775231319378}",38.79165372336046,0.2449833395425236,0.0001,-73.58330744672092,-69.68082000955806,
"('fall', 1, 9)",52,norm,1,2,"{'loc': 0.1106923076923077, 'scale': 0.10596707370716232}",42.93579291682668,0.2935070038297213,0.0001,-81.87158583365336,-77.9690983964905,
"('fall', 1, 10)",52,norm,1,2,"{'loc': 0.09053846153846154, 'scale': 0.061996420969421706}",70.810484612309,0.2794849087431419,0.0001,-137.620969224618,-133.71848178745515,
"('fall', 1, 11)",52,norm,1,2,"{'loc': 0.09857692307692309, 'scale': 0.07531736600082198}",60.68951269577988,0.2810655373581229,0.0001,-117.37902539155976,-113.47653795439687,
"('fall', 1, 12)",52,norm,1,2,"{'loc': 0.10661538461538464, 'scale': 0.08514719242992233}",54.310636185654886,0.2626406026091982,0.0001,-104.62127237130976,-100.71878493414692,
"('fall', 1, 13)",52,norm,1,2,"{'loc': 0.14751923076923076, 'scale': 0.14014175383745936}",28.400440016928663,0.2774803701674092,0.0001,-52.800880033857325,-48.89839259669447,
"('fall', 1, 14)",52,norm,1,2,"{'loc': 0.10513461538461538, 'scale': 0.051753122851206486}",80.20126246609459,0.1696821347573617,0.0007,-156.40252493218918,-152.50003749502633,
"('fall', 1, 15)",52,norm,1,2,"{'loc': 0.09098076923076923, 'scale': 0.04710197218826053}",85.09809741001378,0.1998366118315155,0.0002,-166.19619482002756,-162.2937073828647,
"('fall', 1, 16)",52,norm,1,2,"{'loc': 0.19928846153846153, 'scale': 0.24006628383864048}",0.4108872511058495,0.3479607487516443,0.0001,3.178225497788301,7.080712934951156,
"('fall', 1, 17)",52,norm,1,2,"{'loc': 0.37003846153846165, 'scale': 0.40385169410119154}",-26.63601049092502,0.2685086056414213,0.0001,57.27202098185004,61.174508419012895,
"('fall', 1, 18)",52,norm,1,2,"{'loc': 0.1806153846153846, 'scale': 0.16740969481233683}",19.155379118036308,0.2058457650158844,0.0001,-34.310758236072616,-30.40827079890976,
"('fall', 1, 19)",52,norm,1,2,"{'loc': 0.22478846153846155, 'scale': 0.2371423085032456}",1.0481290053205643,0.295953547218247,0.0001,1.9037419893588716,5.806229426521727,
"('fall', 1, 20)",52,norm,1,2,"{'loc': 0.18259615384615382, 'scale': 0.1962007664471214}",10.903271194166884,0.3341642211317432,0.0001,-17.806542388333767,-13.904054951170911,
"('fall', 1, 21)",52,norm,1,2,"{'loc': 0.09071153846153845, 'scale': 0.05244569958848336}",79.50999705912969,0.2896486018014702,0.0001,-155.01999411825938,-151.11750668109653,
"('fall', 1, 22)",52,norm,1,2,"{'loc': 0.07271153846153845, 'scale': 0.03150966673313344}",106.00316306356952,0.3617677558884703,0.0001,-208.00632612713903,-204.1038386899762,
"('fall', 1, 23)",52,norm,1,2,"{'loc': 0.06203846153846155, 'scale': 0.011597349727849857}",157.97808756630525,0.2172799760574841,0.0001,-311.9561751326105,-308.05368769544765,
"('fall', 2, 0)",52,norm,1,2,"{'loc': 0.059173076923076925, 'scale': 0.010839246982513545}",161.49344737430675,0.1902236155647905,0.0002,-318.9868947486135,-315.08440731145066,
"('fall', 2, 1)",52,norm,1,2,"{'loc': 0.05623076923076924, 'scale': 0.009324523878575795}",169.32077968774226,0.2140496878277621,0.0001,-334.6415593754845,-330.7390719383217,
"('fall', 2, 2)",52,norm,1,2,"{'loc': 0.0581923076923077, 'scale': 0.009148430848088022}",170.3121874068529,0.155169543651728,0.0029,-336.6243748137058,-332.7218873765429,
"('fall', 2, 3)",52,norm,1,2,"{'loc': 0.05509615384615385, 'scale': 0.00793303612308538}",177.72460773322072,0.2148090993057623,0.0001,-351.44921546644144,-347.5467280292786,
"('fall', 2, 4)",52,norm,1,2,"{'loc': 0.07351923076923078, 'scale': 0.039991100156359496}",93.60831025054436,0.3714772957722669,0.0001,-183.21662050108876,-179.31413306392588,
"('fall', 2, 5)",52,norm,1,2,"{'loc': 0.08648076923076925, 'scale': 0.05067790080673739}",81.29299420986688,0.2541852857172821,0.0001,-158.58598841973375,-154.6835009825709,
"('fall', 2, 6)",52,norm,1,2,"{'loc': 0.08790384615384615, 'scale': 0.07328769957014632}",62.11004593964597,0.3648154964471656,0.0001,-120.22009187929191,-116.31760444212908,
"('fall', 2, 7)",52,norm,1,2,"{'loc': 0.0912692307692308, 'scale': 0.09476207359337371}",48.7472691755566,0.3885717885642663,0.0001,-93.4945383511132,-89.59205091395035,
"('fall', 2, 8)",52,norm,1,2,"{'loc': 0.0676153846153846, 'scale': 0.036701055238525515}",98.07258437792213,0.3720089400088456,0.0001,-192.14516875584425,-188.24268131868135,
"('fall', 2, 9)",52,norm,1,2,"{'loc': 0.06949999999999999, 'scale': 0.043886435612490005}",88.77499577501457,0.3686481658696606,0.0001,-173.54999155002915,-169.6475041128663,
"('fall', 2, 10)",52,norm,1,2,"{'loc': 0.12836538461538463, 'scale': 0.28280205287350274}",-8.108383260571703,0.4958258609644724,0.0001,20.21676652114341,24.11925395830626,
"('fall', 2, 11)",52,norm,1,2,"{'loc': 0.11215384615384615, 'scale': 0.23555069555727237}",1.3983105618899605,0.4950634331411323,0.0001,1.203378876220079,5.105866313382935,
"('fall', 2, 12)",52,norm,1,2,"{'loc': 0.06207692307692307, 'scale': 0.021820814123081723}",125.10952767056808,0.3510757568838785,0.0001,-246.21905534113617,-242.3165679039733,
"('fall', 2, 13)",52,norm,1,2,"{'loc': 0.07150000000000002, 'scale': 0.07619370557487522}",60.08797030605329,0.4567413595224767,0.0001,-116.1759406121066,-112.27345317494373,
"('fall', 2, 14)",52,norm,1,2,"{'loc': 0.11073076923076924, 'scale': 0.20623363481783835}",8.309967642522759,0.5081145272575489,0.0001,-12.619935285045518,-8.717447847882664,
"('fall', 2, 15)",52,norm,1,2,"{'loc': 0.0985769230769231, 'scale': 0.14697845814868013}",25.923597073061508,0.4483135235923447,0.0001,-47.847194146123016,-43.94470670896016,
"('fall', 2, 16)",52,norm,1,2,"{'loc': 0.12605769230769232, 'scale': 0.18350680279378648}",14.38138033926375,0.3949384160612063,0.0001,-24.7627606785275,-20.860273241364645,
"('fall', 2, 17)",52,norm,1,2,"{'loc': 0.2525, 'scale': 0.2824791687350251}",-8.048979281154057,0.2976869523560866,0.0001,20.097958562308115,24.00044599947097,
"('fall', 2, 18)",52,norm,1,2,"{'loc': 0.13103846153846155, 'scale': 0.14100340442404785}",28.081700963647503,0.3074248061941713,0.0001,-52.16340192729501,-48.26091449013216,
"('fall', 2, 19)",52,norm,1,2,"{'loc': 0.0991923076923077, 'scale': 0.0510475036915234}",80.91512528564166,0.1682386593600809,0.0007,-157.83025057128333,-153.92776313412048,
"('fall', 2, 20)",52,norm,1,2,"{'loc': 0.09961538461538463, 'scale': 0.04798603717034373}",84.13114681251523,0.2116747244337864,0.0001,-164.26229362503045,-160.3598061878676,
"('fall', 2, 21)",52,norm,1,2,"{'loc': 0.0903076923076923, 'scale': 0.04111781312537205}",92.16351605726416,0.1439576546807229,0.0114,-180.32703211452832,-176.42454467736547,
"('fall', 2, 22)",52,norm,1,2,"{'loc': 0.06715384615384615, 'scale': 0.015147206667319398}",144.09203167926478,0.1069905587614488,0.142,-284.1840633585296,-280.2815759213667,
"('fall', 2, 23)",52,norm,1,2,"{'loc': 0.059230769230769226, 'scale': 0.010757136065485132}",161.8888643522661,0.0650585216387233,0.8453,-319.7777287045322,-315.87524126736935,
"('fall', 3, 0)",52,norm,1,2,"{'loc': 0.05873076923076922, 'scale': 0.008914369093287588}",171.6599178365483,0.1379793444448546,0.0137,-339.3198356730966,-335.41734823593373,
"('fall', 3, 1)",52,norm,1,2,"{'loc': 0.05621153846153845, 'scale': 0.009026321634448924}",171.01093416107182,0.1541411261680442,0.0041,-338.02186832214363,-334.1193808849808,
"('fall', 3, 2)",52,norm,1,2,"{'loc': 0.05586538461538462, 'scale': 0.007330203182601753}",181.83430256913823,0.1995628728526401,0.0001,-359.6686051382765,-355.76611770111367,
"('fall', 3, 3)",52,norm,1,2,"{'loc': 0.05678846153846154, 'scale': 0.010974334636325758}",160.84938553037918,0.2064700693310163,0.0002,-317.6987710607584,-313.7962836235955,
"('fall', 3, 4)",52,norm,1,2,"{'loc': 0.07084615384615385, 'scale': 0.04747200981606247}",84.69117672356556,0.3369960366470199,0.0001,-165.38235344713112,-161.47986600996828,
"('fall', 3, 5)",52,norm,1,2,"{'loc': 0.15178846153846154, 'scale': 0.27435570233790557}",-6.531652525510816,0.3670357740740902,0.0001,17.063305051021633,20.965792488184487,
"('fall', 3, 6)",52,norm,1,2,"{'loc': 0.1333076923076923, 'scale': 0.20747914987568292}",7.996866471476895,0.3607191633491342,0.0001,-11.99373294295379,-8.091245505790933,
"('fall', 3, 7)",52,norm,1,2,"{'loc': 0.12036538461538458, 'scale': 0.16807553577142653}",18.948968986214165,0.3095594934962867,0.0001,-33.89793797242833,-29.99545053526548,
"('fall', 3, 8)",52,norm,1,2,"{'loc': 0.08, 'scale': 0.05238503896812817}",79.57017697685171,0.2641787344492383,0.0001,-155.14035395370342,-151.23786651654058,
"('fall', 3, 9)",52,norm,1,2,"{'loc': 0.08009615384615384, 'scale': 0.04166268373468435}",91.47896638815476,0.296443591863655,0.0001,-178.9579327763095,-175.05544533914664,
"('fall', 3, 10)",52,norm,1,2,"{'loc': 0.06663461538461539, 'scale': 0.027235461079935592}",113.58343908087444,0.2881603262416861,0.0001,-223.16687816174883,-219.264390724586,
"('fall', 3, 11)",52,norm,1,2,"{'loc': 0.057980769230769225, 'scale': 0.01086364860195439}",161.3765150745888,0.247159478030812,0.0001,-318.7530301491776,-314.8505427120148,
