combination,n,distribution,success,nparams,fit_params,log_likelihood,ks_statistic,ks_pvalue,aic,bic,llr
"(1, 0)",192,norm,1,2,"{'loc': 0.08933854166666666, 'scale': 0.1034631323928477}",163.12346981648815,0.2944155877205793,0.0001,-322.2469396329763,-315.7319488889207,
"(1, 0)",192,lognorm_2,1,2,"{'s': 0.4919698961930247, 'loc': 0, 'scale': 0.07426053248843895}",362.9903764646126,0.06537344980423321,0.0172,-721.9807529292252,-715.4657621851696,
"(1, 0)",192,lognorm,1,3,"{'s': 0.7607718350033746, 'loc': 0.02664868053321468, 'scale': 0.043176232868333844}",383.41408429099073,0.06537344980423321,0.0239,-760.8281685819815,-751.0556824658981,1.645907708855935e-10
"(1, 0)",192,exponnorm,1,3,"{'K': 8.834134110829712, 'loc': 0.03948485458042937, 'scale': 0.005643298758163563}",364.5084414845719,0.11271829570117353,0.0001,-723.0168829691438,-713.2443968530605,
"(1, 0)",192,invgauss_2,1,2,"{'mu': 0.3240603006686254, 'loc': 0, 'scale': 0.2756849311141683}",352.71871615795686,0.10297996632523077,0.0001,-701.4374323159137,-694.9224415718581,
"(1, 0)",192,invgauss,1,3,"{'mu': 0.8091491652707824, 'loc': 0.024930878291218178, 'scale': 0.07960087458182435}",375.13760428022124,0.10298733721185338,0.0002,-744.2752085604425,-734.5027224443592,2.1405297223316034e-11
"(1, 0)",192,beta,1,4,"{'a': 1.3505337468108949, 'b': 27956882369.18411, 'loc': 0.029833193299358157, 'scale': 1202809425.7891142}",352.98963690051556,0.1267848725351708,0.0003,-697.9792738010311,-684.94929231292,
"(1, 0)",192,gamma_2,1,2,"{'a': 2.8606121720031985, 'loc': 0, 'scale': 0.031230567548101298}",316.5973817199887,0.12678602347027212,0.0001,-629.1947634399774,-622.6797726959218,
"(1, 0)",192,gamma,1,3,"{'a': 0.1918282690132605, 'loc': 0.029999999999999995, 'scale': 0.24413024437204364}",236.30042485683936,0.1267833105747922,0.0001,-466.6008497136787,-456.82836359759534,1.0
"(1, 0)",192,gumbel_r,1,2,"{'loc': 0.06623815639367142, 'scale': 0.03151868203215696}",331.05867636829464,0.1485592305525149,0.0001,-658.1173527365893,-651.6023619925337,
"(1, 0)",192,rayleigh_1,1,1,"{'loc': 0, 'scale': 0.09665918164268376}",206.00687966157108,0.3155308578771062,0.0001,-410.01375932314215,-406.75626395111436,
"(1, 0)",192,rayleigh,1,2,"{'loc': -0.034019775749025885, 'scale': 0.1138461554910193}",219.91749484471308,0.3155308578771062,0.0001,-435.83498968942615,-429.31999894537057,1.330579764101954e-07
"(1, 0)",192,weibull_min_2,1,2,"{'c': 1.302129545190453, 'loc': 0, 'scale': 0.09859091019867477}",287.0710097311272,0.15224648340313035,0.0001,-570.1420194622544,-563.6270287181989,
"(1, 0)",192,weibull_min,1,3,"{'c': 0.5701270962372526, 'loc': 0.029999999999999995, 'scale': 0.02566800242249062}",301.67095268877756,0.16321179845388545,0.0001,-597.3419053775551,-587.5694192614718,6.528304939759197e-08
"(1, 0)",192,GMM2,1,6,"{'weights': array([0.98958333, 0.01041667]), 'means': array([0.07979474, 0.996     ]), 'stds': array([0.04552691, 0.01204159])}",312.33286835204547,0.15948871085638938,0.0001,-612.6657367040909,-593.1207644719242,2.3761763827574235e-63
"(1, 0)",192,GMM3,1,9,"{'weights': array([0.97916667, 0.01041667, 0.01041667]), 'means': array([0.07628191, 0.996     , 0.41      ]), 'stds': array([0.03027077, 0.01204159, 0.02402082])}",379.2997038558494,0.14882251133547597,0.0001,-740.5994077116987,-711.2819493634487,7.678296325887198e-29
"(1, 0)",192,WMM2,1,6,"{'weights': array([0.95469202, 0.04530798]), 'shapes': array([2.82783516, 0.94201572]), 'scales': array([0.08426586, 0.53462351])}",377.71596544876707,0.12521883315707727,0.1059,-743.4319308975341,-723.8869586653674,3.9400749673029737e-38
"(1, 0)",192,WMM3,1,9,"{'weights': array([0.06004672, 0.40352569, 0.53642759]), 'shapes': array([0.23281628, 4.87654909, 5.78853884]), 'scales': array([0.10685848, 0.10974316, 0.06050482])}",389.9338413961574,0.06959513121821725,0.9456,-761.8676827923148,-732.5502244440647,2.0257621629210664e-05
