combination,n,distribution,success,nparams,fit_params,log_likelihood,ks_statistic,ks_pvalue,aic,bic,llr
"(1, 0)",192,norm,1,2,"{'loc': 8.5509765625, 'scale': 0.970601317441633}",-266.7070173197538,0.18817150316991132,0.0001,537.4140346395076,543.9290253835632,
"(1, 0)",192,lognorm_2,1,2,"{'s': 0.1398707843526601, 'loc': 0, 'scale': 8.479028709980758}",-305.1836517217085,0.1876213519550075,0.0001,614.367303443417,620.8822941874726,
"(1, 0)",192,lognorm,1,3,"{'s': 3.702545755966552e-06, 'loc': -262136.99312162393, 'scale': 262145.5440963896}",-266.707918225829,0.1876213519550075,0.0001,539.415836451658,549.1883225677414,1.752111327392322e-18
"(1, 0)",192,exponnorm,1,3,"{'K': 0.00046829630903494254, 'loc': 8.55052490163403, 'scale': 0.9706014997843995}",-266.70701738213745,0.18761913604365021,0.0001,539.4140347642749,549.1865208803582,
"(1, 0)",192,invgauss_2,1,2,"{'mu': 0.020160684671859806, 'loc': 0, 'scale': 424.1411788179702}",-307.2574474241295,0.21602506260359966,0.0001,618.514894848259,625.0298855923146,
"(1, 0)",192,invgauss,1,3,"{'mu': 0.007541050507547586, 'loc': -4.817921048347321, 'scale': 1773.1014902052261}",-289.4700755709602,0.2088794395269843,0.0001,584.9401511419204,594.7126372580037,2.454493469091178e-09
"(1, 0)",192,beta,1,4,"{'a': 169399134.77591679, 'b': 5.3309687536031625, 'loc': -64468067.178160846, 'scale': 64468077.75126624}",-231.66139148221612,0.14391917568259155,0.0001,471.32278296443224,484.35276445254334,
"(1, 0)",192,gamma_2,1,2,"{'a': 59.34066443198967, 'loc': 0, 'scale': 0.14409977785638503}",-291.3975590747233,0.20485672706558067,0.0001,586.7951181494466,593.3101088935022,
"(1, 0)",192,gamma,1,3,"{'a': 261.8456670484626, 'loc': -8.49425701590434, 'scale': 0.06508652070717305}",-277.36882634597555,0.202071597418214,0.0001,560.7376526919511,570.5101388080344,1.1776593362903946e-07
"(1, 0)",192,gumbel_r,1,2,"{'loc': 7.968199953192845, 'scale': 1.5129993785761402}",-345.4605502737112,0.2866309851656964,0.0001,694.9211005474224,701.436091291478,
"(1, 0)",192,rayleigh_1,1,1,"{'loc': 0, 'scale': 6.085280071198191}",-475.0367230879475,0.4292245700254314,0.0001,952.073446175895,955.3309415479227,
"(1, 0)",192,rayleigh,1,2,"{'loc': 4.291138650662179, 'scale': 3.089359638545684}",-363.6424409437117,0.4292245700254314,0.0001,731.2848818874234,737.7998726314789,2.229172163401055e-50
"(1, 0)",192,weibull_min_2,1,2,"{'c': 12.8524225182002, 'loc': 0, 'scale': 8.897727747499363}",-231.0830199856669,0.12778330361547752,0.0001,466.1660399713338,472.6810307153894,
"(1, 0)",192,weibull_min,1,3,"{'c': 0.5635921072950139, 'loc': 4.387499999999999, 'scale': 1.2652743993826814}",-588.2416111732741,0.12465616848801934,0.0008,1182.4832223465482,1192.2557084626317,1.0
"(1, 0)",192,GMM2,1,6,"{'weights': array([0.95833333, 0.04166667]), 'means': array([8.72139946, 4.63125   ]), 'stds': array([0.53257102, 0.23201104])}",-178.07625633396628,0.0830663460785932,0.0026,368.15251266793257,387.69748490009925,2.8880629868031443e-37
"(1, 0)",192,GMM3,1,9,"{'weights': array([0.58603213, 0.3723012 , 0.04166667]), 'means': array([8.40328472, 9.22213772, 4.63125   ]), 'stds': array([0.31425073, 0.40572691, 0.23201104])}",-172.24189652119065,0.05849593585903878,0.0041,362.4837930423813,391.80125139063136,0.008608590542704396
"(1, 0)",192,WMM2,1,6,"{'weights': array([0., 1.]), 'shapes': array([ 1.75974722, 12.78444416]), 'scales': array([1.07945697, 8.89839065])}",-231.0883958007763,0.13206070931349662,0.0003,474.1767916015526,493.7217638337193,1.0
"(1, 0)",192,WMM3,1,9,"{'weights': array([0.04918848, 0.95081152, 0.        ]), 'shapes': array([ 1.56410104, 15.617892  ,  1.95680185]), 'scales': array([2.1961689 , 8.97710383, 1.58323499])}",-222.96542161868615,0.10504433202958217,0.2994,463.9308432373723,493.24830158562236,0.0010096314089523344
"(1, 0)",192,KDEscott,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2b37f20f6290>},-181.36117599103335,0.06779659612517608,0.1236,364.7223519820667,367.9798473540945,
