combination,n,distribution,success,nparams,fit_params,log_likelihood,ks_statistic,ks_pvalue,aic,bic,llr
"('fall', 1, 0)",52,norm,1,2,"{'loc': 12.824759615384615, 'scale': 0.9320756226045707}",-70.12705469900538,0.22498973126274,0.0001,144.25410939801077,148.15659683517362,
"('fall', 1, 1)",52,norm,1,2,"{'loc': 12.774519230769231, 'scale': 0.9330920782823389}",-70.18373131896972,0.2207146699913408,0.0001,144.36746263793944,148.2699500751023,
"('fall', 1, 2)",52,norm,1,2,"{'loc': 12.743509615384614, 'scale': 0.8837797513781395}",-67.36033906120616,0.2087077386143312,0.0001,138.72067812241232,142.62316555957517,
"('fall', 1, 3)",52,norm,1,2,"{'loc': 12.771394230769232, 'scale': 0.8660959616430549}",-66.30930627658233,0.1791796044919504,0.0003,136.61861255316467,140.5210999903275,
"('fall', 1, 4)",52,norm,1,2,"{'loc': 13.081009615384618, 'scale': 0.8191829095694206}",-63.41351358930335,0.1863520963209161,0.0002,130.8270271786067,134.72951461576957,
"('fall', 1, 5)",52,norm,1,2,"{'loc': 13.643028846153847, 'scale': 0.7924160257224392}",-61.686029242560735,0.1354568336951447,0.0168,127.37205848512149,131.27454592228432,
"('fall', 1, 6)",52,norm,1,2,"{'loc': 13.99423076923077, 'scale': 0.9062498724749962}",-68.66591262305656,0.1690838285070306,0.0009,141.3318252461131,145.23431268327596,
"('fall', 1, 7)",52,norm,1,2,"{'loc': 13.641346153846154, 'scale': 0.9906520363379826}",-73.29642336214306,0.1625188121686088,0.0018,150.59284672428612,154.49533416144897,
"('fall', 1, 8)",52,norm,1,2,"{'loc': 13.238221153846153, 'scale': 0.9499696777218609}",-71.11589264625098,0.1971793586274706,0.0002,146.23178529250197,150.1342727296648,
"('fall', 1, 9)",52,norm,1,2,"{'loc': 13.175480769230772, 'scale': 0.9189640695743434}",-69.39037448232935,0.1980448363370374,0.0001,142.7807489646587,146.68323640182157,
"('fall', 1, 10)",52,norm,1,2,"{'loc': 13.358173076923073, 'scale': 0.9294102394106177}",-69.97814137805693,0.2237310190179924,0.0001,143.95628275611386,147.8587701932767,
"('fall', 1, 11)",52,norm,1,2,"{'loc': 13.54375, 'scale': 0.9973176163512882}",-73.64513236696502,0.2674839129409261,0.0001,151.29026473393003,155.19275217109288,
"('fall', 1, 12)",52,norm,1,2,"{'loc': 13.525000000000002, 'scale': 1.024340195705734}",-75.03533580489636,0.2614194667870395,0.0001,154.07067160979273,157.97315904695557,
"('fall', 1, 13)",52,norm,1,2,"{'loc': 13.690625, 'scale': 0.8856558406225558}",-67.47060775672459,0.2133561045037322,0.0002,138.94121551344918,142.84370295061203,
"('fall', 1, 14)",52,norm,1,2,"{'loc': 13.821874999999999, 'scale': 0.9821632662090275}",-72.84892199656191,0.2544883363665294,0.0001,149.69784399312385,153.60033143028667,
"('fall', 1, 15)",52,norm,1,2,"{'loc': 14.147596153846154, 'scale': 0.8442361080521569}",-64.98000384579782,0.1303036159664747,0.0256,133.96000769159565,137.8624951287585,
"('fall', 1, 16)",52,norm,1,2,"{'loc': 14.451201923076923, 'scale': 0.9112420848005686}",-68.95157627372394,0.1642636379484661,0.0015,141.9031525474479,145.80563998461074,
