combination,n,distribution,success,nparams,fit_params,log_likelihood,ks_statistic,ks_pvalue,aic,bic,llr
"('fall', 1, 0)",52,norm,1,2,"{'loc': 0.10201923076923078, 'scale': 0.1877068592641007}",13.204633472724238,0.3965748248954921,0.0001,-22.40926694544848,-18.50677950828562,
"('fall', 1, 1)",52,norm,1,2,"{'loc': 0.0925576923076923, 'scale': 0.15652431777910109}",22.651478860311947,0.380333297644578,0.0001,-41.30295772062389,-37.40047028346104,
"('fall', 1, 2)",52,norm,1,2,"{'loc': 0.07409615384615385, 'scale': 0.09186408430505962}",50.362343490577565,0.359253403185802,0.0001,-96.72468698115512,-92.82219954399228,
"('fall', 1, 3)",52,norm,1,2,"{'loc': 0.0749423076923077, 'scale': 0.09713084225801545}",47.46340492140156,0.4380055253996604,0.0001,-90.92680984280312,-87.02432240564025,
"('fall', 1, 4)",52,norm,1,2,"{'loc': 0.11188461538461537, 'scale': 0.23864776537223173}",0.7190594314171486,0.4768394901911235,0.0001,2.561881137165703,6.464368574328558,
"('fall', 1, 5)",52,norm,1,2,"{'loc': 0.1774038461538462, 'scale': 0.4178166813519732}",-28.403753517995288,0.4951395444169378,0.0001,60.807507035990575,64.70999447315343,
"('fall', 1, 6)",52,norm,1,2,"{'loc': 0.10650000000000001, 'scale': 0.15575146622349734}",22.90886905835704,0.3670826041182803,0.0001,-41.81773811671408,-37.91525067955122,
"('fall', 1, 7)",52,norm,1,2,"{'loc': 0.09405769230769233, 'scale': 0.05947119970771193}",72.97287862468207,0.2334145518298657,0.0001,-141.94575724936414,-138.0432698122013,
"('fall', 1, 8)",52,norm,1,2,"{'loc': 0.11307692307692309, 'scale': 0.06804971207587486}",65.96606888332097,0.1999079396302505,0.0001,-127.93213776664194,-124.02965032947908,
"('fall', 1, 9)",52,norm,1,2,"{'loc': 0.14263461538461542, 'scale': 0.12303439619849806}",35.17034485160995,0.2423813125138473,0.0001,-66.3406897032199,-62.43820226605704,
"('fall', 1, 10)",52,norm,1,2,"{'loc': 0.2051923076923077, 'scale': 0.20386666442531823}",8.910229712012441,0.2387463538626882,0.0001,-13.820459424024882,-9.917971986862028,
"('fall', 1, 11)",52,norm,1,2,"{'loc': 0.16013461538461538, 'scale': 0.1453002235222689}",26.52076111632037,0.2756134440308853,0.0001,-49.041522232640745,-45.13903479547789,
"('fall', 1, 12)",52,norm,1,2,"{'loc': 0.1303653846153846, 'scale': 0.1037643463382578}",44.028104549887175,0.2321604472203037,0.0001,-84.05620909977435,-80.15372166261149,
