combination,n,distribution,success,nparams,fit_params,log_likelihood,ks_statistic,ks_pvalue,aic,bic,llr
"('fall', 1, 0)",52,norm,1,2,"{'loc': 8.745673076923078, 'scale': 0.2560668273017392}",-2.944328856737924,0.0895550224016037,0.3724,9.888657713475848,13.791145150638703,
"('fall', 1, 1)",52,norm,1,2,"{'loc': 8.759375, 'scale': 0.3168436109472258}",-14.018761406347805,0.1151395562780094,0.0787,32.037522812695606,35.94001024985846,
"('fall', 1, 2)",52,norm,1,2,"{'loc': 8.720432692307694, 'scale': 0.2612381397537163}",-3.9840142367549385,0.1842925858896344,0.0003,11.968028473509875,15.870515910672731,
"('fall', 1, 3)",52,norm,1,2,"{'loc': 8.760576923076924, 'scale': 0.20369756013736917}",8.953380817767098,0.1339149005773107,0.0215,-13.906761635534195,-10.00427419837134,
"('fall', 1, 4)",52,norm,1,2,"{'loc': 9.743509615384614, 'scale': 1.0569637733511852}",-76.66562625396263,0.2257846978742946,0.0001,157.33125250792526,161.2337399450881,
"('fall', 1, 5)",52,norm,1,2,"{'loc': 11.584855769230769, 'scale': 0.8378276358933954}",-64.58377371977053,0.1750823507176244,0.0006,133.16754743954107,137.07003487670391,
"('fall', 1, 6)",52,norm,1,2,"{'loc': 12.326923076923078, 'scale': 0.5453054929315325}",-42.25153032528348,0.0921152055792819,0.3287,88.50306065056695,92.4055480877298,
"('fall', 1, 7)",52,norm,1,2,"{'loc': 11.985576923076923, 'scale': 0.4611556906359468}",-33.53578612413077,0.087785472139897,0.3973,71.07157224826155,74.97405968542441,
"('fall', 1, 8)",52,norm,1,2,"{'loc': 11.872115384615386, 'scale': 0.32321640189758516}",-15.05427705742042,0.1216826008674846,0.0561,34.10855411484084,38.0110415520037,
"('fall', 1, 9)",52,norm,1,2,"{'loc': 11.995673076923076, 'scale': 0.3443996013775192}",-18.35526520542109,0.1221213497634094,0.0509,40.71053041084219,44.61301784800504,
"('fall', 1, 10)",52,norm,1,2,"{'loc': 12.127644230769231, 'scale': 0.28522655193416757}",-8.552285964435965,0.1176498138292456,0.0732,21.10457192887193,25.007059366034785,
"('fall', 1, 11)",52,norm,1,2,"{'loc': 12.097115384615385, 'scale': 0.38831811423140766}",-24.596423278223536,0.1113361761488781,0.1044,53.19284655644707,57.09533399360993,
"('fall', 1, 12)",52,norm,1,2,"{'loc': 11.871153846153845, 'scale': 0.45434956191052284}",-32.76260603990223,0.1412331846622048,0.0125,69.52521207980446,73.42769951696732,
"('fall', 1, 13)",52,norm,1,2,"{'loc': 11.873798076923077, 'scale': 0.32831390730072796}",-15.867978848520428,0.1415787472792896,0.0116,35.73595769704086,39.638445134203714,
"('fall', 1, 14)",52,norm,1,2,"{'loc': 12.001923076923077, 'scale': 0.2660630959113217}",-4.935670352614041,0.0758896873735616,0.6293,13.871340705228082,17.773828142390936,
"('fall', 1, 15)",52,norm,1,2,"{'loc': 12.379807692307692, 'scale': 0.369300874754819}",-21.985337127611235,0.1424253232168211,0.0095,47.97067425522247,51.87316169238533,
"('fall', 1, 16)",52,norm,1,2,"{'loc': 12.145192307692309, 'scale': 0.7017027446603763}",-55.36404265169971,0.1234408908290065,0.0483,114.72808530339942,118.63057274056229,
"('fall', 1, 17)",52,norm,1,2,"{'loc': 10.290865384615383, 'scale': 1.3693044525604139}",-90.1285551535715,0.0834310986811804,0.4704,184.257110307143,188.15959774430584,
"('fall', 1, 18)",52,norm,1,2,"{'loc': 8.200480769230769, 'scale': 0.8405404108800988}",-64.75187084533552,0.1567610123658426,0.0027,133.50374169067103,137.40622912783388,
"('fall', 1, 19)",52,norm,1,2,"{'loc': 7.433413461538461, 'scale': 0.2588542751826313}",-3.507322701791497,0.0804309396878262,0.5395,11.014645403582994,14.91713284074585,
"('fall', 1, 20)",52,norm,1,2,"{'loc': 7.734375, 'scale': 0.5942577535415341}",-46.72181321529944,0.1987432882805931,0.0001,97.44362643059888,101.34611386776174,
"('fall', 1, 21)",52,norm,1,2,"{'loc': 8.61346153846154, 'scale': 0.5770909210973759}",-45.19752036153231,0.097490398971499,0.2427,94.3950407230646,98.29752816022749,
"('fall', 1, 22)",52,norm,1,2,"{'loc': 8.998317307692307, 'scale': 0.31868899158001973}",-14.32074453739322,0.1452253102807362,0.0083,32.64148907478644,36.543976511949296,
"('fall', 1, 23)",52,norm,1,2,"{'loc': 8.82764423076923, 'scale': 0.3087402339866001}",-12.671542564294992,0.1184931305142549,0.0645,29.343085128589983,33.24557256575284,
"('fall', 2, 0)",52,norm,1,2,"{'loc': 8.746875, 'scale': 0.2701592634803234}",-5.730135011173252,0.0874127809713924,0.3996,15.460270022346505,19.36275745950936,
