combination,n,distribution,success,nparams,fit_params,log_likelihood,ks_statistic,ks_pvalue,aic,bic,llr
"(1, 0)",192,norm,1,2,"{'loc': 0.15766145833333334, 'scale': 0.21381532864726963}",23.75117828312202,0.40343313074010667,0.0001,-43.50235656624404,-36.98736582218848,
"(1, 0)",192,lognorm_2,1,2,"{'s': 0.905311756707424, 'loc': 0, 'scale': 0.0908347830713904}",207.21607144391547,0.2473078596502557,0.0001,-410.43214288783093,-403.91715214377535,
"(1, 0)",192,lognorm,1,3,"{'s': 1.2968629779643952, 'loc': 0.028307778228749716, 'scale': 0.04925923518160172}",255.70015199425217,0.2473078596502557,0.0001,-505.40030398850433,-495.62781787242096,7.045115161717647e-23
"(1, 0)",192,exponnorm,1,3,"{'K': 44.21269712743894, 'loc': 0.031075449905449352, 'scale': 0.002863113987308049}",200.9650158475863,0.4404323597040565,0.0001,-395.9300316951726,-386.15754557908923,
"(1, 0)",192,invgauss_2,1,2,"{'mu': 1.2742930587164174, 'loc': 0, 'scale': 0.12372464658337239}",217.7822533189819,0.2529101658580324,0.0001,-431.5645066379638,-425.0495158939082,
"(1, 0)",192,invgauss,1,3,"{'mu': 3.220227045298512, 'loc': 0.025944444348478972, 'scale': 0.04090313943752878}",263.0041738373919,0.2529117953423628,0.0001,-520.0083476747837,-510.2358615587004,1.9030237851948107e-21
"(1, 0)",192,beta,1,4,"{'a': 0.33404687953603285, 'b': 0.9907203845022681, 'loc': 0.028999999999999998, 'scale': 1.0650000000006559}",195.4901546633862,0.30223886278971007,0.0001,-382.9803093267724,-369.9503278386613,
"(1, 0)",192,gamma_2,1,2,"{'a': 1.041840519141925, 'loc': 0, 'scale': 0.15132974331156326}",162.78472234559382,0.3107218828984555,0.0001,-321.56944469118764,-315.05445394713206,
"(1, 0)",192,gamma,1,3,"{'a': 0.6539705193497772, 'loc': 0.028999999999999998, 'scale': 0.1738642511827024}",229.31499729400844,0.30388678166082767,0.0001,-452.62999458801687,-442.8575084719335,8.769592088672477e-31
"(1, 0)",192,gumbel_r,1,2,"{'loc': 0.08078908071939091, 'scale': 0.09683963873950095}",103.85045829319634,0.392714388068729,0.0001,-203.70091658639268,-197.18592584233713,
"(1, 0)",192,rayleigh_1,1,1,"{'loc': 0, 'scale': 0.18784851637467537}",-10.459043216147329,0.46279118191243795,0.0001,22.918086432294658,26.17558180432244,
"(1, 0)",192,rayleigh,1,2,"{'loc': -0.1333874098159008, 'scale': 0.25536879059067713}",63.45154682077705,0.46279118191243795,0.0001,-122.9030936415541,-116.38810289749853,5.190634572563489e-34
"(1, 0)",192,weibull_min_2,1,2,"{'c': 0.925275777342665, 'loc': 0, 'scale': 0.1505219499680779}",163.92423177524242,0.28216392226641573,0.0001,-323.84846355048484,-317.33347280642926,
"(1, 0)",192,weibull_min,1,3,"{'c': 0.8397137414143168, 'loc': 0.028999999999999998, 'scale': 0.2331878981080981}",197.50288450149262,0.2834124906710481,0.0001,-389.00576900298523,-379.23328288690186,2.5068464227695093e-16
"(1, 0)",192,GMM2,1,6,"{'weights': array([0.78038074, 0.21961926]), 'means': array([0.06009094, 0.50436216]), 'stds': array([0.01364107, 0.23125525])}",337.718673266678,0.1024509807688661,0.0002,-663.437346533356,-643.8923743011893,1.3928847003409583e-134
