combination,n,distribution,success,nparams,fit_params,log_likelihood,ks_statistic,ks_pvalue,aic,bic,llr
"(7, 13)",192,GMM3,1,9,"{'weights': array([0.82329507, 0.14041714, 0.03628779]), 'means': array([0.0561442 , 0.11364287, 0.28408818]), 'stds': array([0.00742867, 0.02612794, 0.04904672])}",527.6697512032114,0.10577191398589764,0.0015,-1037.3395024064228,-1008.0220440581727,1.9155841288054474e-06
"(7, 13)",192,WMM2,1,6,"{'weights': array([0.04277372, 0.95722628]), 'shapes': array([1.4060123 , 2.70078588]), 'scales': array([1.56694402, 0.06994322])}",400.77040635973935,0.20981200026417557,0.0672,-789.5408127194787,-769.995840487312,7.757852637649718e-17
"(7, 13)",192,WMM3,1,9,"{'weights': array([0.77475119, 0.22524881, 0.        ]), 'shapes': array([9.79054804, 1.41738343, 0.36822086]), 'scales': array([0.05879256, 0.14216083, 0.35859483])}",508.5092918411019,0.09879512470306978,0.6091,-999.0185836822038,-969.7011253339538,1.9065117973800862e-46
"(7, 13)",192,KDEscott,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2b146d158410>},461.0654692274944,0.1818528171588878,0.0001,-920.1309384549888,-916.8734430829611,
"(7, 13)",192,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2b146d25ca10>},454.9708345217448,0.18703439943125677,0.0001,-907.9416690434896,-904.6841736714618,
"(7, 14)",192,norm,1,2,"{'loc': 0.08158854166666667, 'scale': 0.09284273482816661}",183.91866381526154,0.3568294222223777,0.0001,-363.8373276305231,-357.3223368864675,
"(7, 14)",192,lognorm_2,1,2,"{'s': 0.48988046777965394, 'loc': 0, 'scale': 0.06698146905242662}",383.61496452336564,0.2029556325939692,0.0001,-763.2299290467313,-756.7149383026757,
"(7, 14)",192,lognorm,1,3,"{'s': 0.8989904261330531, 'loc': 0.03609281463519225, 'scale': 0.025264685657344747}",454.25127224904577,0.2029556325939692,0.0001,-902.5025444980915,-892.7300583820082,1.4025903102661983e-32
"(7, 14)",192,exponnorm,1,3,"{'K': 8.814808971689141, 'loc': 0.04347471279841095, 'scale': 0.0043238433651845605}",415.93938353898056,0.3345818870490491,0.0001,-825.8787670779611,-816.1062809618778,
"(7, 14)",192,invgauss_2,1,2,"{'mu': 0.3231237612710605, 'loc': 0, 'scale': 0.252499356115826}",373.99624231162073,0.2439787895312765,0.0001,-743.9924846232415,-737.4774938791859,
"(7, 14)",192,invgauss,1,3,"{'mu': 1.3479826358540614, 'loc': 0.03504911273054947, 'scale': 0.0345256677801693}",447.68366651138274,0.24397218734021153,0.0001,-889.3673330227655,-879.5948469066822,6.498126819597946e-34
"(7, 14)",192,beta,1,4,"{'a': 0.8597238975629562, 'b': 72.36220419400914, 'loc': 0.03699999999999999, 'scale': 3.8442210878463046}",405.99839275605297,0.2628094532692934,0.0001,-803.9967855121059,-790.9668040239948,
"(7, 14)",192,gamma_2,1,2,"{'a': 2.6895764412877434, 'loc': 0, 'scale': 0.030335089352434563}",329.7918844093987,0.26043282797470946,0.0001,-655.5837688187974,-649.0687780747418,
"(7, 14)",192,gamma,1,3,"{'a': 0.2345311760202031, 'loc': 0.03699999999999999, 'scale': 1.3298169367297474}",293.1676195606421,0.2628556191607586,0.0001,-580.3352391212842,-570.5627530052009,1.0
"(7, 14)",192,gumbel_r,1,2,"{'loc': 0.05967557096372769, 'scale': 0.02657203487239397}",346.2207476466426,0.32357115292149197,0.0001,-688.4414952932852,-681.9265045492297,
"(7, 14)",192,rayleigh_1,1,1,"{'loc': 0, 'scale': 0.08739697804176831}",224.87997447268134,0.4298071891498883,0.0001,-447.7599489453627,-444.5024535733349,
"(7, 14)",192,rayleigh,1,2,"{'loc': -0.03059921195308101, 'scale': 0.10297054305144378}",238.20746937875873,0.4298071891498883,0.0001,-472.41493875751746,-465.8999480134619,2.4322184986557975e-07
"(7, 14)",192,weibull_min_2,1,2,"{'c': 1.2866362509813065, 'loc': 0, 'scale': 0.08988992320032735}",302.7441941388983,0.3307527386788356,0.0001,-601.4883882777966,-594.973397533741,
"(7, 14)",192,weibull_min,1,3,"{'c': 0.839065292032843, 'loc': 0.03699999999999999, 'scale': 0.03827965665179921}",416.47957122276966,0.24174097852096477,0.0001,-826.9591424455393,-817.186656329456,2.1229605444175624e-51
