combination,n,distribution,success,nparams,fit_params,log_likelihood,ks_statistic,ks_pvalue,aic,bic,llr
"('fall', 1, 0)",52,norm,1,2,"{'loc': 0.10084615384615384, 'scale': 0.09747078154215176}",47.2817326371721,0.4416840931782905,0.0001,-90.5634652743442,-86.66097783718133,
"('fall', 1, 1)",52,norm,1,2,"{'loc': 0.0825, 'scale': 0.011528393042998063}",158.288197237169,0.1281874276177985,0.0314,-312.576394474338,-308.6739070371751,
"('fall', 1, 2)",52,norm,1,2,"{'loc': 0.0978653846153846, 'scale': 0.07205741003003567}",62.99038631376175,0.3785679180369123,0.0001,-121.98077262752348,-118.07828519036065,
"('fall', 1, 3)",52,norm,1,2,"{'loc': 0.08384615384615385, 'scale': 0.0402646937419146}",93.25377082428452,0.2955228700900502,0.0001,-182.50754164856903,-178.6050542114062,
"('fall', 1, 4)",52,norm,1,2,"{'loc': 0.09924999999999999, 'scale': 0.04726597206643079}",84.91735802191576,0.3239396228886184,0.0001,-165.83471604383152,-161.93222860666867,
"('fall', 1, 5)",52,norm,1,2,"{'loc': 0.18894230769230763, 'scale': 0.08773044675015766}",52.75648234061945,0.0840148024170091,0.4718,-101.5129646812389,-97.61047724407604,
"('fall', 1, 6)",52,norm,1,2,"{'loc': 0.29213461538461544, 'scale': 0.2291137632140043}",2.839100315216877,0.1957337379373622,0.0002,-1.6782006304337536,2.224286806729101,
"('fall', 1, 7)",52,norm,1,2,"{'loc': 0.2545192307692308, 'scale': 0.25488832323683486}",-2.704455278867909,0.3545908978722571,0.0001,9.40891055773582,13.311397994898671,
"('fall', 1, 8)",52,norm,1,2,"{'loc': 0.15976923076923077, 'scale': 0.10485514098848932}",43.484321805128566,0.2870513291398915,0.0001,-82.96864361025713,-79.06615617309427,
"('fall', 1, 9)",52,norm,1,2,"{'loc': 0.093, 'scale': 0.04020285102787152}",93.33369924194884,0.3081082995434605,0.0001,-182.66739848389767,-178.76491104673482,
"('fall', 1, 10)",52,norm,1,2,"{'loc': 0.09746153846153847, 'scale': 0.08036227146214953}",57.318140887836265,0.3909664199393213,0.0001,-110.63628177567251,-106.73379433850968,
"('fall', 1, 11)",52,norm,1,2,"{'loc': 0.123, 'scale': 0.15543165700718758}",23.015752008373127,0.4762974268724342,0.0001,-42.031504016746254,-38.1290165795834,
"('fall', 1, 12)",52,norm,1,2,"{'loc': 0.10259615384615385, 'scale': 0.09941603717079836}",46.2541718798812,0.4294199051505911,0.0001,-88.5083437597624,-84.60585632259954,
"('fall', 1, 13)",52,norm,1,2,"{'loc': 0.08478846153846153, 'scale': 0.0418983828118523}",91.18561483044373,0.316365559973127,0.0001,-178.37122966088745,-174.4687422237246,
"('fall', 1, 14)",52,norm,1,2,"{'loc': 0.07842307692307693, 'scale': 0.010563628007762794}",162.8327981884167,0.1119730951165942,0.1061,-321.6655963768334,-317.76310893967053,
"('fall', 1, 15)",52,norm,1,2,"{'loc': 0.08098076923076922, 'scale': 0.02369314277998804}",120.828815831324,0.2115338309845335,0.0002,-237.657631662648,-233.75514422548517,
"('fall', 1, 16)",52,norm,1,2,"{'loc': 0.1520576923076923, 'scale': 0.2059229143917637}",8.388372148033568,0.36435273281157,0.0001,-12.776744296067136,-8.874256858904282,
"('fall', 1, 17)",52,norm,1,2,"{'loc': 0.5480769230769231, 'scale': 0.5162363369826865}",-39.402892477231326,0.1795363059283566,0.0001,82.80578495446265,86.70827239162551,
"('fall', 1, 18)",52,norm,1,2,"{'loc': 0.822326923076923, 'scale': 0.6591263950561859}",-52.10912556711814,0.1560800548304839,0.0041,108.21825113423628,112.12073857139914,
"('fall', 1, 19)",52,norm,1,2,"{'loc': 0.4032307692307692, 'scale': 0.37316420469900247}",-22.526493811635596,0.2447744323423809,0.0001,49.05298762327119,52.95547506043404,
"('fall', 1, 20)",52,norm,1,2,"{'loc': 0.22646153846153846, 'scale': 0.10548121625317239}",43.17476039275678,0.1927765457605129,0.0001,-82.34952078551356,-78.4470333483507,
"('fall', 1, 21)",52,norm,1,2,"{'loc': 0.19648076923076924, 'scale': 0.1642298448451737}",20.15258992081469,0.2511565847352462,0.0001,-36.30517984162939,-32.402692404466535,
"('fall', 1, 22)",52,norm,1,2,"{'loc': 0.11707692307692308, 'scale': 0.10450595237994934}",43.65778120189786,0.3407884756394647,0.0001,-83.31556240379572,-79.41307496663286,
"('fall', 1, 23)",52,norm,1,2,"{'loc': 0.09625000000000002, 'scale': 0.04891510502901941}",83.13398603620823,0.3441499071140609,0.0001,-162.26797207241646,-158.3654846352536,
"('fall', 2, 0)",52,norm,1,2,"{'loc': 0.14136538461538464, 'scale': 0.15213089364680385}",24.131923560597077,0.4346627269591717,0.0001,-44.26384712119415,-40.36135968403129,
"('fall', 2, 1)",52,norm,1,2,"{'loc': 0.0835, 'scale': 0.011503343995418164}",158.40130646428076,0.1638351745411813,0.0016,-312.8026129285616,-308.9001254913987,
"('fall', 2, 2)",52,norm,1,2,"{'loc': 0.0925, 'scale': 0.061776115623584336}",70.99559659913201,0.3696324563375882,0.0001,-137.99119319826403,-134.08870576110118,
"('fall', 2, 3)",52,norm,1,2,"{'loc': 0.10078846153846154, 'scale': 0.07551447557064843}",60.55360368135821,0.4132024305668257,0.0001,-117.10720736271642,-113.20471992555356,
"('fall', 2, 4)",52,norm,1,2,"{'loc': 0.11315384615384615, 'scale': 0.08189847951424715}",56.3334886524999,0.3806218274589064,0.0001,-108.6669773049998,-104.76448986783694,
"('fall', 2, 5)",52,norm,1,2,"{'loc': 0.19955769230769232, 'scale': 0.107953054872074}",41.97025509368387,0.1287435219294811,0.0307,-79.94051018736774,-76.03802275020487,
