combination,n,distribution,success,nparams,fit_params,log_likelihood,ks_statistic,ks_pvalue,aic,bic,llr
"('summer', 4, 10)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bf34f50>},-17.33249535234457,0.1276082921864618,0.0001,36.66499070468914,40.00252878439046,
"('summer', 4, 11)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2cd2c290>},45.22862703334469,0.1727781265066034,0.0001,-88.45725406668939,-85.11971598698807,
"('summer', 4, 12)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2beb7a10>},253.75916421231847,0.2104179411293385,0.0001,-505.5183284246369,-502.1807903449357,
"('summer', 4, 13)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bf19350>},365.2881679193412,0.0796422048919503,0.0099,-728.5763358386824,-725.2387977589811,
"('summer', 4, 14)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2cc97410>},357.241554105085,0.0947905294832116,0.0002,-712.48310821017,-709.1455701304687,
"('summer', 4, 15)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2cc94790>},412.9915430201586,0.0703738359305853,0.1072,-823.9830860403172,-820.6455479606159,
"('summer', 4, 16)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2becc890>},429.7286098320544,0.0581811123720354,0.1103,-857.4572196641087,-854.1196815844074,
"('summer', 4, 17)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2cca7490>},344.6524532280805,0.1494078108021139,0.0001,-687.304906456161,-683.9673683764597,
"('summer', 4, 18)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2ccf4fd0>},278.3090331038244,0.1768663925771061,0.0001,-554.6180662076488,-551.2805281279475,
"('summer', 4, 19)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bece6d0>},241.44833740213477,0.2126015665056418,0.0001,-480.8966748042695,-477.5591367245681,
"('summer', 4, 20)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2cc9a890>},258.25823133664545,0.1801392951013315,0.0001,-514.5164626732909,-511.1789245935896,
"('summer', 4, 21)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2cca7f50>},209.72734345221443,0.1792599739730458,0.0001,-417.45468690442885,-414.1171488247276,
"('summer', 4, 22)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2c2f1910>},142.4716993728316,0.1977762545722665,0.0001,-282.9433987456632,-279.6058606659619,
"('summer', 4, 23)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2beccf90>},327.422737642624,0.1642182908592779,0.0001,-652.845475285248,-649.5079372055467,
"('summer', 5, 0)",220,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2becd7d0>},558.5205474092639,0.0356161624006734,0.7111,-1115.041094818528,-1111.6474672721756,
"('summer', 5, 1)",216,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2beb4250>},557.3759412295376,0.0356586564344683,0.5569,-1112.7518824590752,-1109.376604051391,
"('summer', 5, 2)",216,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2cc949d0>},554.575324103467,0.0372799550475334,0.611,-1107.150648206934,-1103.7753697992498,
"('summer', 5, 3)",216,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bf36a90>},546.8781244372324,0.0362625092306016,0.6579,-1091.7562488744647,-1088.3809704667806,
