combination,n,distribution,success,nparams,fit_params,log_likelihood,ks_statistic,ks_pvalue,aic,bic,llr
"('fall', 1, 0)",224,norm,1,2,"{'loc': 0.39186495535714283, 'scale': 0.04992969286368876}",353.51699546732,0.0710784563135711,0.0083,-703.03399093464,-696.2106988309299,
"('fall', 1, 1)",224,norm,1,2,"{'loc': 0.3718470982142857, 'scale': 0.03473150044665604}",434.82200759615125,0.0673855356587256,0.0134,-865.6440151923025,-858.8207230885924,
"('fall', 1, 2)",224,norm,1,2,"{'loc': 0.3759720982142857, 'scale': 0.033693703915478414}",441.6172887408671,0.0723958175665779,0.0062,-879.2345774817342,-872.4112853780241,
"('fall', 1, 3)",224,norm,1,2,"{'loc': 0.3722611607142857, 'scale': 0.03296424754957839}",446.5200721429851,0.058773766848805,0.062,-889.0401442859702,-882.2168521822601,
"('fall', 1, 4)",224,norm,1,2,"{'loc': 0.3648683035714286, 'scale': 0.03431331250373932}",437.53546978668135,0.1030514451459551,0.0001,-871.0709395733627,-864.2476474696526,
"('fall', 1, 5)",224,norm,1,2,"{'loc': 0.3818794642857143, 'scale': 0.034345652767107576}",437.3244494340832,0.078556632410086,0.0015,-870.6488988681663,-863.8256067644562,
"('fall', 1, 6)",224,norm,1,2,"{'loc': 0.46261160714285715, 'scale': 0.12555087471642698}",146.96767525929664,0.2364007265208486,0.0001,-289.9353505185933,-283.1120584148832,
"('fall', 1, 7)",224,norm,1,2,"{'loc': 0.5964252232142856, 'scale': 0.23720845648987163}",4.452543868195136,0.2119232731074893,0.0001,-4.905087736390271,1.918204367319808,
"('fall', 1, 8)",224,norm,1,2,"{'loc': 0.7131573660714287, 'scale': 0.2510070010526348}",-8.212755175588637,0.1116135192040246,0.0001,20.425510351177277,27.248802454887358,
"('fall', 1, 9)",224,norm,1,2,"{'loc': 0.5876272321428572, 'scale': 0.2285080455746339}",12.822952950260404,0.1716560744155182,0.0001,-21.64590590052081,-14.82261379681073,
"('fall', 1, 10)",224,norm,1,2,"{'loc': 0.5178761160714286, 'scale': 0.17078105761943135}",78.04929987473508,0.2240910624369765,0.0001,-152.09859974947017,-145.27530764576008,
"('fall', 1, 11)",224,norm,1,2,"{'loc': 0.5110848214285715, 'scale': 0.17208217725677577}",76.34919226218582,0.2055533469944491,0.0001,-148.69838452437165,-141.87509242066156,
"('fall', 1, 12)",224,norm,1,2,"{'loc': 0.53459375, 'scale': 0.1753048369378171}",72.19304106278399,0.1746213382261877,0.0001,-140.38608212556798,-133.5627900218579,
"('fall', 1, 13)",224,norm,1,2,"{'loc': 0.5790625, 'scale': 0.2292576310265998}",12.08935801338934,0.1727415069976418,0.0001,-20.17871602677868,-13.3554239230686,
"('fall', 1, 14)",224,norm,1,2,"{'loc': 0.5782031249999999, 'scale': 0.30479674512443317}",-51.70556143253666,0.2063787217025502,0.0001,107.41112286507332,114.2344149687834,
"('fall', 1, 15)",224,norm,1,2,"{'loc': 0.5767801339285715, 'scale': 0.36436607198750964}",-91.69267716290808,0.2867759810647491,0.0001,187.38535432581617,194.20864642952623,
"('fall', 1, 16)",224,norm,1,2,"{'loc': 0.6749587053571429, 'scale': 0.3601726632409681}",-89.09976114043823,0.1912352154586553,0.0001,182.1995222808765,189.02281438458652,
"('fall', 1, 17)",224,norm,1,2,"{'loc': 0.7910323660714286, 'scale': 0.31479991929289375}",-58.93899522334586,0.0884531994876934,0.0003,121.87799044669173,128.7012825504018,
"('fall', 1, 18)",224,norm,1,2,"{'loc': 0.789875, 'scale': 0.2862061637910062}",-37.60862734029674,0.0863195575775027,0.0006,79.21725468059348,86.04054678430356,
"('fall', 1, 19)",224,norm,1,2,"{'loc': 0.7426183035714286, 'scale': 0.3199278342870254}",-62.5584303075844,0.1436819319753072,0.0001,129.1168606151688,135.9401527188789,
"('fall', 1, 20)",224,norm,1,2,"{'loc': 0.693171875, 'scale': 0.29460840483607353}",-44.0899843995789,0.2096097676456045,0.0001,92.1799687991578,99.00326090286788,
"('fall', 1, 21)",224,norm,1,2,"{'loc': 0.7144821428571427, 'scale': 0.27540775414415913}",-28.99366311620465,0.157062104616981,0.0001,61.9873262324093,68.81061833611938,
"('fall', 1, 22)",224,norm,1,2,"{'loc': 0.7066830357142857, 'scale': 0.2367688321776843}",4.868073795573276,0.0853152019227984,0.0007,-5.736147591146551,1.087144512563528,
"('fall', 1, 23)",224,norm,1,2,"{'loc': 0.5614598214285714, 'scale': 0.20825545448602875}",33.611485166285625,0.1205141181243271,0.0001,-63.22297033257125,-56.39967822886117,
"('fall', 2, 0)",228,norm,1,2,"{'loc': 0.4315438596491228, 'scale': 0.12073758492719024}",158.50497867006666,0.1635431834839824,0.0001,-313.0099573401333,-306.1512660822244,
"('fall', 2, 1)",224,norm,1,2,"{'loc': 0.3866841517857142, 'scale': 0.07522070476387063}",261.71941004407245,0.1961266747555354,0.0001,-519.4388200881449,-512.6155279844348,
