combination,n,distribution,success,nparams,fit_params,log_likelihood,ks_statistic,ks_pvalue,aic,bic,llr
"('fall', 1, 0)",184,norm,1,2,"{'loc': 0.3226263586956522, 'scale': 0.3021348305650066}",-40.85842006514712,0.2728019989842428,0.0001,85.71684013029423,92.1467116455122,
"('fall', 1, 1)",184,norm,1,2,"{'loc': 0.2593940217391304, 'scale': 0.2361104192384488}",4.511159656036526,0.2863616175299587,0.0001,-5.022319312073051,1.4075522031449204,
"('fall', 1, 2)",184,norm,1,2,"{'loc': 0.17455434782608692, 'scale': 0.09536716323498205}",171.31916665358213,0.1696703309132105,0.0001,-338.63833330716426,-332.20846179194626,
"('fall', 1, 3)",184,norm,1,2,"{'loc': 0.13251766304347826, 'scale': 0.05945696882469912}",258.2557590537561,0.310320214825834,0.0001,-512.5115181075122,-506.0816465922942,
"('fall', 1, 4)",184,norm,1,2,"{'loc': 0.1294211956521739, 'scale': 0.0727861942063787}",221.0374425389109,0.3610287782637109,0.0001,-438.0748850778218,-431.6450135626038,
"('fall', 1, 5)",184,norm,1,2,"{'loc': 0.1281005434782609, 'scale': 0.07270020202657371}",221.25495514952465,0.3457148993665139,0.0001,-438.5099102990493,-432.0800387838313,
"('fall', 1, 6)",184,norm,1,2,"{'loc': 0.13085597826086956, 'scale': 0.08224099440007138}",198.5659648973803,0.3604346870326829,0.0001,-393.1319297947606,-386.7020582795426,
"('fall', 1, 7)",184,norm,1,2,"{'loc': 0.15165081521739132, 'scale': 0.11922289712007918}",130.23923321736157,0.350992307700069,0.0001,-256.47846643472315,-250.0485949195052,
"('fall', 1, 8)",184,norm,1,2,"{'loc': 0.22709374999999998, 'scale': 0.18237495262258377}",52.02636776351599,0.2502842277549668,0.0001,-100.05273552703198,-93.62286401181402,
"('fall', 1, 9)",184,norm,1,2,"{'loc': 0.3108736413043478, 'scale': 0.2043168029713044}",31.12268014358873,0.1361857305638505,0.0001,-58.24536028717747,-51.81548877195949,
"('fall', 1, 10)",184,norm,1,2,"{'loc': 0.17306385869565216, 'scale': 0.12806517823308308}",117.07504279834238,0.2288789800693805,0.0001,-230.1500855966848,-223.7202140814668,
"('fall', 1, 11)",184,norm,1,2,"{'loc': 0.17603125, 'scale': 0.12372964551120642}",123.41208229773105,0.2715130976134716,0.0001,-242.8241645954621,-236.39429308024413,
"('fall', 1, 12)",184,norm,1,2,"{'loc': 0.24122690217391304, 'scale': 0.15977992616772715}",76.36355834117805,0.1546594109410548,0.0001,-148.7271166823561,-142.29724516713813,
"('fall', 1, 13)",184,norm,1,2,"{'loc': 0.28689538043478263, 'scale': 0.20585051626506648}",29.746634085922796,0.1523128333296159,0.0001,-55.49326817184559,-49.06339665662762,
"('fall', 1, 14)",184,norm,1,2,"{'loc': 0.19688858695652173, 'scale': 0.192515863844253}",42.06942619908151,0.2986895108554064,0.0001,-80.13885239816301,-73.70898088294504,
"('fall', 1, 15)",184,norm,1,2,"{'loc': 0.14915353260869565, 'scale': 0.08116371171240089}",200.99212374111676,0.2185434738956153,0.0001,-397.9842474822335,-391.55437596701546,
"('fall', 1, 16)",184,norm,1,2,"{'loc': 0.16845516304347824, 'scale': 0.10720719267308038}",149.7858262551529,0.2086301252718224,0.0001,-295.5716525103058,-289.1417809950878,
"('fall', 1, 17)",184,norm,1,2,"{'loc': 0.2846154891304348, 'scale': 0.14496825427140897}",94.26356126304908,0.1140023431598186,0.0001,-184.5271225260981,-178.09725101088017,
"('fall', 1, 18)",184,norm,1,2,"{'loc': 0.398, 'scale': 0.223516435965544}",14.597050359483896,0.1430670359792456,0.0001,-25.19410071896779,-18.764229203749817,
"('fall', 1, 19)",184,norm,1,2,"{'loc': 0.5558029891304348, 'scale': 0.39138935770573047}",-88.48304580163152,0.1872422301056266,0.0001,180.96609160326304,187.395963118481,
"('fall', 1, 20)",184,norm,1,2,"{'loc': 0.604970108695652, 'scale': 0.3187542547507834}",-50.7110805872659,0.1060552672585995,0.0001,105.4221611745318,111.85203268974976,
"('fall', 1, 21)",184,norm,1,2,"{'loc': 0.4420978260869565, 'scale': 0.2957408277008556}",-36.9226806952545,0.2733686871706738,0.0001,77.845361390509,84.27523290572697,
"('fall', 1, 22)",184,norm,1,2,"{'loc': 0.36623641304347826, 'scale': 0.2369800483029225}",3.834705831387982,0.2795957204771951,0.0001,-3.669411662775964,2.760459852442008,
"('fall', 1, 23)",184,norm,1,2,"{'loc': 0.3134171195652174, 'scale': 0.21318027363790845}",23.30885925673055,0.3024163530746188,0.0001,-42.6177185134611,-36.18784699824313,
"('fall', 2, 0)",188,norm,1,2,"{'loc': 0.2697074468085106, 'scale': 0.14146931823917044}",100.90597027428578,0.2926435032922231,0.0001,-197.8119405485716,-191.33905662291167,
"('fall', 2, 1)",184,norm,1,2,"{'loc': 0.21863043478260866, 'scale': 0.0910349272903949}",179.8735233599215,0.1172848481089482,0.0001,-355.74704671984307,-349.3171752046251,
"('fall', 2, 2)",184,norm,1,2,"{'loc': 0.16589945652173912, 'scale': 0.07168675310234664}",223.8379816323719,0.2110452927357364,0.0001,-443.6759632647438,-437.2460917495258,
"('fall', 2, 3)",184,norm,1,2,"{'loc': 0.12488722826086956, 'scale': 0.04108323321692917}",326.271865152259,0.2446444142967723,0.0001,-648.543730304518,-642.1138587893,
"('fall', 2, 4)",184,norm,1,2,"{'loc': 0.11484375000000001, 'scale': 0.035226610750386404}",354.57075292721146,0.2509947921665292,0.0001,-705.1415058544229,-698.7116343392049,
"('fall', 2, 5)",184,norm,1,2,"{'loc': 0.11219157608695653, 'scale': 0.03400711717731455}",361.053432235425,0.2618119819943253,0.0001,-718.10686447085,-711.676992955632,
"('fall', 2, 6)",184,norm,1,2,"{'loc': 0.1128491847826087, 'scale': 0.04256835151806863}",319.73784709185327,0.3081880145746858,0.0001,-635.4756941837065,-629.0458226684885,
"('fall', 2, 7)",184,norm,1,2,"{'loc': 0.1281875, 'scale': 0.06512938757856315}",241.48912124389167,0.3217975559826007,0.0001,-478.97824248778335,-472.54837097256535,
"('fall', 2, 8)",184,norm,1,2,"{'loc': 0.18305842391304347, 'scale': 0.13320526126023421}",109.83429006809774,0.285752928487489,0.0001,-215.6685801361955,-209.23870862097752,
"('fall', 2, 9)",184,norm,1,2,"{'loc': 0.28681114130434787, 'scale': 0.2707749170522921}",-20.694694472212383,0.2155009958438073,0.0001,45.389388944424766,51.819260459642734,
"('fall', 2, 10)",184,norm,1,2,"{'loc': 0.3556956521739131, 'scale': 0.18997353157344765}",44.51548631259868,0.0745332773292745,0.0176,-85.03097262519736,-78.6011011099794,
"('fall', 2, 11)",184,norm,1,2,"{'loc': 0.3356467391304348, 'scale': 0.2266389796767801}",12.044344168654629,0.1401112194736712,0.0001,-20.088688337309257,-13.658816822091286,
"('fall', 2, 12)",184,norm,1,2,"{'loc': 0.36830298913043474, 'scale': 0.2811323502321342}",-27.60162102882494,0.1611126522406442,0.0001,59.20324205764988,65.63311357286786,
"('fall', 2, 13)",184,norm,1,2,"{'loc': 0.35277038043478254, 'scale': 0.22475270058194408}",13.582154407125708,0.1080495461770086,0.0002,-23.164308814251417,-16.734437299033445,
"('fall', 2, 14)",181,norm,1,2,"{'loc': 0.24903176795580106, 'scale': 0.15875503437154614}",76.28324566347985,0.1643291508674633,0.0001,-148.5664913269597,-142.16949726442803,
"('fall', 2, 15)",183,norm,1,2,"{'loc': 0.1501325136612022, 'scale': 0.08048026007993493}",201.4472798313761,0.2537848680058675,0.0001,-398.8945596627523,-392.4755873570695,
"('fall', 2, 16)",184,norm,1,2,"{'loc': 0.17390489130434786, 'scale': 0.13243396550976022}",110.90279804888868,0.2239726870067515,0.0001,-217.80559609777737,-211.3757245825594,
"('fall', 2, 17)",184,norm,1,2,"{'loc': 0.3019483695652174, 'scale': 0.25663551074973323}",-10.82657588745133,0.2449585425598788,0.0001,25.65315177490266,32.08302329012064,
"('fall', 2, 18)",184,norm,1,2,"{'loc': 0.4164415760869565, 'scale': 0.26515885885965623}",-16.838275711058692,0.1926346912650829,0.0001,37.676551422117385,44.10642293733535,
"('fall', 2, 19)",184,norm,1,2,"{'loc': 0.5268885869565217, 'scale': 0.325495668975666}",-54.56196344447388,0.1453153627558966,0.0001,113.12392688894776,119.55379840416572,
"('fall', 2, 20)",184,norm,1,2,"{'loc': 0.6374388586956521, 'scale': 0.3906711059723155}",-88.14507102284199,0.1230119990710212,0.0001,180.290142045684,186.72001356090195,
"('fall', 2, 21)",184,norm,1,2,"{'loc': 0.43916440217391306, 'scale': 0.32974448040947124}",-56.9482404819496,0.3406572468390438,0.0001,117.8964809638992,124.32635247911718,
