combination,n,distribution,success,nparams,fit_params,log_likelihood,ks_statistic,ks_pvalue,aic,bic,llr
"(1, 0)",940,norm,1,2,"{'loc': 0.06935904255319147, 'scale': 0.030605966914727972}",1943.5644530983654,0.06344209081276708,0.0001,-3883.128906196731,-3873.437146446203,
"(1, 0)",940,lognorm_2,1,2,"{'s': 0.43444701399485836, 'loc': 0, 'scale': 0.06326821638103337}",2044.6080458575336,0.06833386291648602,0.0001,-4085.2160917150673,-4075.524331964539,
"(1, 0)",940,lognorm,1,3,"{'s': 0.37208906147277665, 'loc': -0.009623132281156159, 'scale': 0.07371013275959441}",2046.6605996569021,0.06833386291648602,0.0001,-4087.3211993138043,-4072.7835596880122,0.042753870907826716
"(1, 0)",940,exponnorm,1,3,"{'K': 1.22070396994337, 'loc': 0.046585256242340556, 'scale': 0.01865591616718694}",2033.2930547065002,0.06129349704065312,0.0001,-4060.5861094130005,-4046.0484697872084,
"(1, 0)",940,invgauss_2,1,2,"{'mu': 0.20738114237726352, 'loc': 0, 'scale': 0.33445202277367597}",2043.5494976915093,0.06742834203389403,0.0001,-4083.0989953830185,-4073.4072356324905,
"(1, 0)",940,invgauss,1,3,"{'mu': 0.13369140656667214, 'loc': -0.013096962974423088, 'scale': 0.6167683121478809}",2046.3005082443976,0.06742744565626368,0.0001,-4086.6010164887953,-4072.063376863003,0.01899450779096164
"(1, 0)",940,beta,1,4,"{'a': 4.46645663084497, 'b': 32.31475983101133, 'loc': 0.0034846702416470527, 'scale': 0.543776056043216}",2036.59027259174,0.06330762453014077,0.0001,-4065.18054518348,-4045.7970256824237,
"(1, 0)",940,gamma_2,1,2,"{'a': 5.601258183388696, 'loc': 0, 'scale': 0.012382761208702232}",2042.842260484782,0.06330660778052427,0.0001,-4081.684520969564,-4071.992761219036,
"(1, 0)",940,gamma,1,3,"{'a': 3.573255141629102, 'loc': 0.012192818139247009, 'scale': 0.015998409928750824}",2048.813261679702,0.0633053189812332,0.0001,-4091.626523359404,-4077.088883733612,0.000548824619525816
"(1, 0)",940,gumbel_r,1,2,"{'loc': 0.05579527517702194, 'scale': 0.023515592598743536}",2042.8951259295893,0.06661532122902503,0.0001,-4081.7902518591786,-4072.0984921086506,
"(1, 0)",940,rayleigh_1,1,1,"{'loc': 0, 'scale': 0.05360691184297437}",1966.2754062113886,0.06405306604607774,0.0001,-3930.550812422777,-3925.704932547513,
"(1, 0)",940,rayleigh,1,2,"{'loc': 0.0144111028460442, 'scale': 0.04447471916069688}",2030.9359231308313,0.06405306604607774,0.0001,-4057.8718462616625,-4048.1800865111345,5.769047151633099e-30
"(1, 0)",940,weibull_min_2,1,2,"{'c': 2.355173350905579, 'loc': 0, 'scale': 0.07825942124227389}",1989.2063202386748,0.06677611159811048,0.0001,-3974.4126404773497,-3964.7208807268216,
"(1, 0)",940,weibull_min,1,3,"{'c': 1.875788956526186, 'loc': 0.014760947206861143, 'scale': 0.06158849210955518}",2034.3178713892771,0.06679087971840092,0.0001,-4062.6357427785542,-4048.098103152762,2.1276319270767875e-21
"(1, 0)",940,GMM2,1,6,"{'weights': array([0.42622556, 0.57377444]), 'means': array([0.05321837, 0.08134906]), 'stds': array([0.01820312, 0.03241725])}",1975.2176435400759,0.0723398920784537,0.0001,-3938.4352870801517,-3909.3600078285676,5.849512559436633e-13
"(1, 0)",940,GMM3,1,9,"{'weights': array([0.53353737, 0.43791607, 0.02854656]), 'means': array([0.08413434, 0.04425955, 0.17824424]), 'stds': array([0.01427074, 0.01202455, 0.03498813])}",2119.27318832323,0.017942733565619817,0.2415,-4220.54637664646,-4176.933457769083,3.721272530169343e-62
"(1, 0)",940,WMM2,1,6,"{'weights': array([0.0158355, 0.9841645]), 'shapes': array([1.75000288, 2.81566343]), 'scales': array([1.01657932, 0.07478278])}",2013.674833273807,0.05763374075640204,0.1383,-4015.349666547614,-3986.27438729603,6.018155403955034e-10
"(1, 0)",940,WMM3,1,9,"{'weights': array([0.5072831 , 0.07406605, 0.41865085]), 'shapes': array([0.24475006, 0.10517945, 0.88359799]), 'scales': array([0.08000042, 0.07018948, 0.06589533])}",956.2666215133729,0.44448719926328295,0.0204,-1894.5332430267458,-1850.9203241493694,1.0
