combination,n,distribution,success,nparams,fit_params,log_likelihood,ks_statistic,ks_pvalue,aic,bic,llr
"('fall', 1, 0)",224,norm,1,2,"{'loc': 0.06606361607142858, 'scale': 0.02971317731445858}",469.77865037475743,0.0801169574168459,0.0017,-935.5573007495148,-928.7340086458048,
"('fall', 1, 1)",224,norm,1,2,"{'loc': 0.06741741071428572, 'scale': 0.024322456839070694}",514.6213346262111,0.0929673878801877,0.0002,-1025.2426692524225,-1018.4193771487122,
"('fall', 1, 2)",224,norm,1,2,"{'loc': 0.06516852678571429, 'scale': 0.024463593633287806}",513.3252784873578,0.1067891577984384,0.0001,-1022.6505569747156,-1015.8272648710056,
"('fall', 1, 3)",224,norm,1,2,"{'loc': 0.06087723214285714, 'scale': 0.02495169430297203}",508.9000040209849,0.1036134322484442,0.0001,-1013.8000080419698,-1006.9767159382598,
"('fall', 1, 4)",224,norm,1,2,"{'loc': 0.06102790178571429, 'scale': 0.024636691669156153}",511.7458937473298,0.1168684891778606,0.0001,-1019.4917874946595,-1012.6684953909496,
"('fall', 1, 5)",224,norm,1,2,"{'loc': 0.05841852678571429, 'scale': 0.025336073733012374}",505.4756058997235,0.0874041605036294,0.0004,-1006.951211799447,-1000.127919695737,
"('fall', 1, 6)",224,norm,1,2,"{'loc': 0.07352901785714286, 'scale': 0.029627792317464763}",470.4232725521472,0.0785672482093601,0.0028,-936.8465451042944,-930.0232530005844,
"('fall', 1, 7)",224,norm,1,2,"{'loc': 0.09444196428571429, 'scale': 0.04860336787160958}",359.5477579685043,0.1400337922288195,0.0001,-715.0955159370086,-708.2722238332985,
"('fall', 1, 8)",224,norm,1,2,"{'loc': 0.1381049107142857, 'scale': 0.12085195681889604}",155.51210004493703,0.2236880795824182,0.0001,-307.02420008987406,-300.200907986164,
"('fall', 1, 9)",224,norm,1,2,"{'loc': 0.1849810267857143, 'scale': 0.1635464517601061}",87.74520992537818,0.2348796417398499,0.0001,-171.49041985075635,-164.6671277470463,
"('fall', 1, 10)",224,norm,1,2,"{'loc': 0.10918191964285714, 'scale': 0.04948501077502416}",355.5209133695733,0.0571633619847185,0.0754,-707.0418267391466,-700.2185346354365,
"('fall', 1, 11)",224,norm,1,2,"{'loc': 0.1281997767857143, 'scale': 0.09625211610588563}",206.49345636316409,0.1722622583024411,0.0001,-408.9869127263281,-402.16362062261805,
"('fall', 1, 12)",224,norm,1,2,"{'loc': 0.16155691964285715, 'scale': 0.13009674390921266}",139.00059895062,0.1625831061679153,0.0001,-274.00119790124,-267.17790579752995,
"('fall', 1, 13)",224,norm,1,2,"{'loc': 0.14596205357142858, 'scale': 0.10343627378330922}",190.3688718263855,0.1425532434672556,0.0001,-376.737743652771,-369.9144515490609,
"('fall', 1, 14)",224,norm,1,2,"{'loc': 0.13152455357142856, 'scale': 0.10550700012650135}",185.92883526617527,0.1515738730439129,0.0001,-367.85767053235054,-361.0343784286405,
"('fall', 1, 15)",224,norm,1,2,"{'loc': 0.13766183035714286, 'scale': 0.10097454696405536}",195.7644126934728,0.1220766791476954,0.0001,-387.5288253869455,-380.70553328323547,
"('fall', 1, 16)",224,norm,1,2,"{'loc': 0.186609375, 'scale': 0.16233370880623638}",89.41242203956095,0.1808422372847676,0.0001,-174.8248440791219,-168.0015519754118,
"('fall', 1, 17)",224,norm,1,2,"{'loc': 0.22019308035714286, 'scale': 0.20766775261622136}",34.24451214916435,0.1919007534661605,0.0001,-64.4890242983287,-57.66573219461862,
"('fall', 1, 18)",224,norm,1,2,"{'loc': 0.16343973214285715, 'scale': 0.1509184391452396}",105.7452912321512,0.1889362577329471,0.0001,-207.4905824643024,-200.66729036059232,
"('fall', 1, 19)",224,norm,1,2,"{'loc': 0.13408035714285713, 'scale': 0.06629376682922884}",290.0174743530176,0.1331741924050922,0.0001,-576.0349487060352,-569.2116566023251,
"('fall', 1, 20)",224,norm,1,2,"{'loc': 0.12991294642857143, 'scale': 0.05454717926186194}",333.7041666691671,0.1021044527567112,0.0001,-663.4083333383342,-656.5850412346241,
"('fall', 1, 21)",224,norm,1,2,"{'loc': 0.12341183035714286, 'scale': 0.055943722564892384}",328.04139525823746,0.077404608530152,0.0032,-652.0827905164749,-645.2594984127649,
"('fall', 1, 22)",224,norm,1,2,"{'loc': 0.12146316964285715, 'scale': 0.06047208748263066}",310.60620665204704,0.1455788414002373,0.0001,-617.2124133040941,-610.389121200384,
"('fall', 1, 23)",224,norm,1,2,"{'loc': 0.09916183035714286, 'scale': 0.050848951130036034}",349.4304240538161,0.0966878108796529,0.0003,-694.8608481076323,-688.0375560039222,
"('fall', 2, 0)",228,norm,1,2,"{'loc': 0.07731688596491228, 'scale': 0.035019804389992124}",440.7018850490092,0.0735873515299417,0.005,-877.4037700980183,-870.5450788401095,
"('fall', 2, 1)",224,norm,1,2,"{'loc': 0.06251450892857142, 'scale': 0.023368101096708557}",523.5876473884964,0.0899932168795257,0.0005,-1043.1752947769928,-1036.3520026732826,
"('fall', 2, 2)",224,norm,1,2,"{'loc': 0.06422991071428572, 'scale': 0.025294264560071424}",505.8455523461916,0.1079281151542661,0.0001,-1007.6911046923832,-1000.8678125886732,
"('fall', 2, 3)",224,norm,1,2,"{'loc': 0.06463504464285715, 'scale': 0.02480648113392964}",510.2074411175379,0.0912929758148647,0.0005,-1016.4148822350758,-1009.5915901313656,
"('fall', 2, 4)",224,norm,1,2,"{'loc': 0.0614375, 'scale': 0.02382410899997851}",519.2585875968764,0.0976942769278558,0.0001,-1034.5171751937528,-1027.6938830900426,
"('fall', 2, 5)",224,norm,1,2,"{'loc': 0.06448549107142856, 'scale': 0.02272777960625009}",529.811250816352,0.0765162258048863,0.0025,-1055.622501632704,-1048.7992095289935,
