combination,n,distribution,success,nparams,fit_params,log_likelihood,ks_statistic,ks_pvalue,aic,bic,llr
"(1, 0)",940,norm,1,2,"{'loc': 0.17844601063829788, 'scale': 0.08521279104700868}",981.0452819377498,0.2268627561484949,0.0001,-1958.0905638755,-1948.3988041249715,
"(1, 1)",928,norm,1,2,"{'loc': 0.15763469827586207, 'scale': 0.03442116864643833}",1809.7345628119424,0.0893799466525986,0.0001,-3615.469125623885,-3605.803062158313,
"(1, 2)",928,norm,1,2,"{'loc': 0.15337877155172414, 'scale': 0.030435930919684575}",1923.9230085614813,0.0550627040420861,0.0001,-3843.8460171229626,-3834.1799536573903,
"(1, 3)",928,norm,1,2,"{'loc': 0.15322494612068965, 'scale': 0.0281046378396973}",1997.874621633172,0.0628943678221353,0.0001,-3991.749243266344,-3982.083179800772,
"(1, 4)",928,norm,1,2,"{'loc': 0.15319908405172414, 'scale': 0.027090316927853686}",2031.9862825483904,0.0445088957724498,0.0005,-4059.972565096781,-4050.306501631209,
"(1, 5)",928,norm,1,2,"{'loc': 0.15249461206896553, 'scale': 0.040180111712390734}",1666.1725944571954,0.1293990890182503,0.0001,-3328.3451889143907,-3318.6791254488185,
"(1, 6)",928,norm,1,2,"{'loc': 0.18178071120689654, 'scale': 0.08265679815984459}",996.7830560848804,0.2222547388424666,0.0001,-1989.5661121697608,-1979.9000487041883,
"(1, 7)",928,norm,1,2,"{'loc': 0.2944038254310345, 'scale': 0.20199273810916052}",167.58287905077262,0.2218201133550329,0.0001,-331.16575810154524,-321.49969463597284,
"(1, 8)",928,norm,1,2,"{'loc': 0.4497459590517241, 'scale': 0.3391134155277414}",-313.2165784689384,0.1891534231869696,0.0001,630.4331569378768,640.0992204034492,
"(1, 9)",928,norm,1,2,"{'loc': 0.5785150862068966, 'scale': 0.41467384623183007}",-499.8909129682983,0.1271825553480266,0.0001,1003.7818259365966,1013.447889402169,
"(1, 10)",928,norm,1,2,"{'loc': 0.7081058728448275, 'scale': 0.5109362804851976}",-693.6133147806254,0.1146956841300112,0.0001,1391.2266295612508,1400.8926930268233,
"(1, 11)",928,norm,1,2,"{'loc': 0.6120064655172414, 'scale': 0.4624865692495452}",-601.1591157598291,0.1319972071910636,0.0001,1206.3182315196582,1215.9842949852307,
"(1, 12)",928,norm,1,2,"{'loc': 0.43822898706896557, 'scale': 0.4085977861230045}",-486.1926730661195,0.2042738374649666,0.0001,976.385346132239,986.0514095978114,
"(1, 13)",928,norm,1,2,"{'loc': 0.28189789870689647, 'scale': 0.23180524008351294}",39.82902601926291,0.2351026321501629,0.0001,-75.65805203852582,-65.99198857295342,
"(1, 14)",928,norm,1,2,"{'loc': 0.22787877155172412, 'scale': 0.17433311892554978}",304.24368663568504,0.2267466431777872,0.0001,-604.4873732713701,-594.8213098057977,
"(1, 15)",928,norm,1,2,"{'loc': 0.2419601293103448, 'scale': 0.20929235476409258}",134.63855022290215,0.2577280287404891,0.0001,-265.2771004458043,-255.61103698023192,
"(1, 16)",928,norm,1,2,"{'loc': 0.26552289870689655, 'scale': 0.22404889483030127}",71.4118617677482,0.23130408001159,0.0001,-138.8237235354964,-129.15766006992402,
"(1, 17)",925,norm,1,2,"{'loc': 0.3273672972972973, 'scale': 0.2726734068109404}",-110.49866961664314,0.1930755534543911,0.0001,224.99733923328628,234.65692670831112,
"(1, 18)",927,norm,1,2,"{'loc': 0.39469039913700105, 'scale': 0.32690381643395594}",-278.8872478036428,0.2005650323620181,0.0001,561.7744956072855,571.4384027384173,
"(1, 19)",928,norm,1,2,"{'loc': 0.40870339439655173, 'scale': 0.34444954943103206}",-327.70546422967374,0.1792772563328742,0.0001,659.4109284593475,669.0769919249199,
"(1, 20)",928,norm,1,2,"{'loc': 0.3631228448275862, 'scale': 0.28173138591575203}",-141.1834505919126,0.1769271777706189,0.0001,286.3669011838252,296.0329646493976,
"(1, 21)",928,norm,1,2,"{'loc': 0.332901400862069, 'scale': 0.18603906086995223}",243.9341629956764,0.1630887634560752,0.0001,-483.8683259913528,-474.2022625257804,
"(1, 22)",928,norm,1,2,"{'loc': 0.3752963362068965, 'scale': 0.24030982579459806}",6.391798751894619,0.1739414478190827,0.0001,-8.783597503789238,0.8824659617831632,
"(1, 23)",928,norm,1,2,"{'loc': 0.2957944504310345, 'scale': 0.2036361843071627}",160.06306804757048,0.2017941100463097,0.0001,-316.12613609514096,-306.4600726295686,
"(2, 0)",944,norm,1,2,"{'loc': 0.1912627118644068, 'scale': 0.09138862509686281}",919.16876624686,0.2442918750681938,0.0001,-1834.33753249372,-1824.637280161429,
"(2, 1)",928,norm,1,2,"{'loc': 0.15860102370689658, 'scale': 0.040447188341706006}",1660.0246019447554,0.1307041378411616,0.0001,-3316.049203889511,-3306.3831404239386,
"(2, 2)",928,norm,1,2,"{'loc': 0.15638873922413793, 'scale': 0.030852776272008595}",1911.2995263711657,0.0842365234487261,0.0001,-3818.5990527423314,-3808.932989276759,
"(2, 3)",928,norm,1,2,"{'loc': 0.15415705818965517, 'scale': 0.033484424394244185}",1835.3393407080112,0.0910344482117178,0.0001,-3666.6786814160223,-3657.01261795045,
