combination,n,distribution,success,nparams,fit_params,log_likelihood,ks_statistic,ks_pvalue,aic,bic,llr
"(1, 0)",940,norm,1,2,"{'loc': 0.26075452127659576, 'scale': 0.17983603249427368}",278.9649661865825,0.18331492663304394,0.0001,-553.929932373165,-544.2381726226369,
"(1, 0)",940,lognorm_2,1,2,"{'s': 0.5622539981480126, 'loc': 0, 'scale': 0.2192196018649324}",634.0716864848566,0.07709934179535388,0.0001,-1264.1433729697133,-1254.4516132191852,
"(1, 0)",940,lognorm,1,3,"{'s': 1.131832128210633, 'loc': 0.0952839970885673, 'scale': 0.0943059825441295}",769.3283777236811,0.07709934179535388,0.0001,-1532.6567554473622,-1518.1191158215702,8.770415456336091e-61
"(1, 0)",940,exponnorm,1,3,"{'K': 35.712290513985835, 'loc': 0.10393526388382611, 'scale': 0.004391184973157096}",777.686921302899,0.1296123466997452,0.0001,-1549.373842605798,-1534.836202980006,
"(1, 0)",940,invgauss_2,1,2,"{'mu': 0.3670839791742965, 'loc': 0, 'scale': 0.7103402383921145}",645.3831455751247,0.08399593985401355,0.0001,-1286.7662911502493,-1277.0745313997213,
"(1, 0)",940,invgauss,1,3,"{'mu': 1.6713670350548075, 'loc': 0.08932092289227858, 'scale': 0.10257073342630833}",778.2026685172132,0.0839946949545134,0.0001,-1550.4053370344263,-1535.8676974086343,1.0124845540122585e-59
"(1, 0)",940,beta,1,4,"{'a': 0.9785202116525992, 'b': 189.44978436631501, 'loc': 0.09674999999999999, 'scale': 31.927248447868962}",759.6119716147161,0.10232880542761463,0.0001,-1511.2239432294323,-1491.840423728376,
"(1, 0)",940,gamma_2,1,2,"{'a': 3.038205204272139, 'loc': 0, 'scale': 0.08582518419425346}",563.9048586458011,0.10203799923715101,0.0001,-1123.8097172916023,-1114.1179575410742,
"(1, 0)",940,gamma,1,3,"{'a': 0.9780398832334201, 'loc': 0.09674999999999997, 'scale': 0.166784677618792}",760.0460699002821,0.10069705126564671,0.0001,-1514.0921398005642,-1499.554500174772,2.636299743695833e-87
"(1, 0)",940,gumbel_r,1,2,"{'loc': 0.190411695812666, 'scale': 0.10598929835201787}",545.8942686243565,0.1509069625847916,0.0001,-1087.788537248713,-1078.096777498185,
"(1, 0)",940,rayleigh_1,1,1,"{'loc': 0, 'scale': 0.22397981934704306}",446.23430282661604,0.18679382101831543,0.0001,-890.4686056532321,-885.6227257779681,
"(1, 0)",940,rayleigh,1,2,"{'loc': -0.0017216564516560936, 'scale': 0.22498304653697165}",446.2705675460328,0.18679382101831543,0.0001,-888.5411350920656,-878.8493753415374,0.7876889049882709
"(1, 0)",940,weibull_min_2,1,2,"{'c': 1.627850099737473, 'loc': 0, 'scale': 0.2941542516953275}",494.727883998255,0.07038414259538833,0.0001,-985.45576799651,-975.7640082459818,
"(1, 0)",940,weibull_min,1,3,"{'c': 0.967945766130256, 'loc': 0.09674999999999999, 'scale': 0.1590059232145138}",761.2279323956336,0.0944515961096406,0.0001,-1516.4558647912672,-1501.9182251654752,6.284416312502558e-118
"(1, 0)",940,GMM2,1,6,"{'weights': array([0.61960987, 0.38039013]), 'means': array([0.34150006, 0.12922972]), 'stds': array([0.18687033, 0.014936  ])}",668.6539921430851,0.07820671757063852,0.0164,-1325.3079842861703,-1296.232705034586,2.249249234571381e-167
"(1, 0)",940,GMM3,1,9,"{'weights': array([0.60987713, 0.38161178, 0.00851109]), 'means': array([0.32767576, 0.12890811, 1.37699323]), 'stds': array([0.14094819, 0.01471372, 0.14279945])}",789.500283115575,0.06716299357093025,0.0001,-1561.00056623115,-1517.3876473537737,4.097134877345431e-52
"(1, 0)",940,WMM2,1,6,"{'weights': array([0.0228344, 0.9771656]), 'shapes': array([0.66071544, 1.84625812]), 'scales': array([0.34180079, 0.28296541])}",534.1041507743518,0.14327274180883529,0.0044,-1056.2083015487035,-1027.1330222971192,3.2005954419910167e-16
"(1, 0)",940,WMM3,1,9,"{'weights': array([0.09194349, 0.44471316, 0.46334335]), 'shapes': array([2.45788562, 3.20152703, 2.80385758]), 'scales': array([1.17893546, 0.13476168, 0.3829105 ])}",607.7448483662287,0.16601999173245666,0.0003,-1197.4896967324573,-1153.876777855081,1.0166809313577902e-31
"(1, 0)",940,KDEscott,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x7f1be3b5d290>},677.6516584023758,0.12574640206419735,0.0001,-1353.3033168047516,-1348.4574369294876,
"(1, 0)",940,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x7f1be3d4e610>},665.2076249630011,0.13043954887401688,0.0001,-1328.4152499260022,-1323.5693700507381,
"(1, 1)",928,norm,1,2,"{'loc': 0.23827451508620687, 'scale': 0.16691866963725702}",344.575735817193,0.20192562677429918,0.0001,-685.151471634386,-675.4854081688136,
"(1, 1)",928,lognorm_2,1,2,"{'s': 0.5454804002473356, 'loc': 0, 'scale': 0.20101206972287777}",734.5493013209243,0.08815779608734786,0.0001,-1465.0986026418486,-1455.4325391762761,
