combination,n,distribution,success,nparams,fit_params,log_likelihood,ks_statistic,ks_pvalue,aic,bic,llr
"('fall', 1, 0)",224,norm,1,2,"{'loc': 0.8090044642857143, 'scale': 0.7498437560333573}",-253.3547774825329,0.1608116784931009,0.0001,510.7095549650658,517.5328470687759,
"('fall', 1, 1)",224,norm,1,2,"{'loc': 0.6936774553571429, 'scale': 0.89100912865005}",-291.99249565681345,0.2374665042852926,0.0001,587.9849913136269,594.808283417337,
"('fall', 1, 2)",224,norm,1,2,"{'loc': 0.5745825892857143, 'scale': 0.877571128952505}",-288.5884433404708,0.3231250845009954,0.0001,581.1768866809416,588.0001787846517,
"('fall', 1, 3)",224,norm,1,2,"{'loc': 0.4702087053571429, 'scale': 0.8205956744040002}",-273.5518829022951,0.3677629758496958,0.0001,551.1037658045902,557.9270579083003,
"('fall', 1, 4)",224,norm,1,2,"{'loc': 0.39083705357142856, 'scale': 0.7229339579025459}",-245.16825259942465,0.3493037990493148,0.0001,494.3365051988493,501.15979730255935,
"('fall', 1, 5)",224,norm,1,2,"{'loc': 0.29957812500000003, 'scale': 0.45448376882857683}",-141.19738193210256,0.3082580194561826,0.0001,286.3947638642051,293.2180559679152,
"('fall', 1, 6)",224,norm,1,2,"{'loc': 0.2847645089285714, 'scale': 0.4193908416762361}",-123.19698400213863,0.295532228171538,0.0001,250.39396800427727,257.21726010798733,
"('fall', 1, 7)",224,norm,1,2,"{'loc': 0.21873772321428572, 'scale': 0.332534298739423}",-71.21548293483758,0.3179385411725442,0.0001,146.43096586967516,153.25425797338525,
"('fall', 1, 8)",224,norm,1,2,"{'loc': 0.2673649553571429, 'scale': 0.48322724720751004}",-154.9341445885466,0.3113539459848802,0.0001,313.8682891770932,320.69158128080323,
"('fall', 1, 9)",224,norm,1,2,"{'loc': 0.3418002232142857, 'scale': 0.468980622422227}",-148.23081392409813,0.2599190193664203,0.0001,300.46162784819626,307.2849199519063,
"('fall', 1, 10)",224,norm,1,2,"{'loc': 0.4417566964285714, 'scale': 0.5306840640607319}",-175.91842586201227,0.2181682490062894,0.0001,355.83685172402454,362.6601438277346,
"('fall', 1, 11)",224,norm,1,2,"{'loc': 0.4008448660714286, 'scale': 0.3941342536723232}",-109.28396658842422,0.1882516516950184,0.0001,222.56793317684844,229.39122528055853,
"('fall', 1, 12)",224,norm,1,2,"{'loc': 0.6251495535714285, 'scale': 0.6977717988096728}",-237.2328823708449,0.1971798677135838,0.0001,478.4657647416898,485.28905684539984,
"('fall', 1, 13)",224,norm,1,2,"{'loc': 0.8335982142857142, 'scale': 0.6815863274124278}",-231.9757820775252,0.1200147444933365,0.0001,467.9515641550504,474.7748562587605,
"('fall', 1, 14)",224,norm,1,2,"{'loc': 0.7541383928571429, 'scale': 0.6554005044621211}",-223.20026628213088,0.140101460013763,0.0001,450.40053256426177,457.2238246679718,
"('fall', 1, 15)",224,norm,1,2,"{'loc': 0.6152064732142856, 'scale': 0.6079549310279689}",-206.36761753271,0.1741626038081932,0.0001,416.73523506542,423.55852716913,
"('fall', 1, 16)",224,norm,1,2,"{'loc': 0.5137109375, 'scale': 0.4784231299545}",-152.6960521536356,0.1669080779568012,0.0001,309.3921043072712,316.21539641098127,
"('fall', 1, 17)",224,norm,1,2,"{'loc': 0.4163482142857143, 'scale': 0.4551005884411597}",-141.50118578117662,0.1991001388475306,0.0001,287.00237156235323,293.8256636660633,
"('fall', 1, 18)",224,norm,1,2,"{'loc': 0.38748995535714287, 'scale': 0.48056956379578697}",-153.69877508668915,0.2777384893330054,0.0001,311.3975501733783,318.2208422770884,
"('fall', 1, 19)",224,norm,1,2,"{'loc': 0.4436171875, 'scale': 0.543096523321888}",-181.0973511647205,0.2561030453720656,0.0001,366.194702329441,373.0179944331511,
"('fall', 1, 20)",224,norm,1,2,"{'loc': 0.4862723214285714, 'scale': 0.5266800150275616}",-174.2219217184993,0.2448465952254195,0.0001,352.4438434369986,359.26713554070864,
"('fall', 1, 21)",224,norm,1,2,"{'loc': 0.49399999999999994, 'scale': 0.504633776994692}",-164.64363470185384,0.1983842656820906,0.0001,333.2872694037077,340.11056150741774,
"('fall', 1, 22)",224,norm,1,2,"{'loc': 0.5900948660714285, 'scale': 0.4453997172564492}",-136.67480382918873,0.1202745896360215,0.0001,277.34960765837747,284.1728997620875,
"('fall', 1, 23)",224,norm,1,2,"{'loc': 0.5730848214285713, 'scale': 0.46946091691976516}",-148.46010040030774,0.1259513694349847,0.0001,300.9202008006155,307.74349290432554,
"('fall', 2, 0)",225,norm,1,2,"{'loc': 0.7531211111111111, 'scale': 0.6785789510676696}",-232.01641978163923,0.1469528504354467,0.0001,468.03283956327846,474.8650403676873,
"('fall', 2, 1)",223,norm,1,2,"{'loc': 0.7700549327354259, 'scale': 0.8681108991005142}",-284.88310759972705,0.2274461142135168,0.0001,573.7662151994541,580.5805587423744,
"('fall', 2, 2)",224,norm,1,2,"{'loc': 0.5534374999999999, 'scale': 0.8435814874714027}",-279.7401057719425,0.3043240380829431,0.0001,563.480211543885,570.3035036475951,
"('fall', 2, 3)",224,norm,1,2,"{'loc': 0.44194308035714286, 'scale': 0.8262230009954901}",-275.08274489884207,0.413343133241133,0.0001,554.1654897976841,560.9887819013942,
"('fall', 2, 4)",224,norm,1,2,"{'loc': 0.36591629464285713, 'scale': 0.6954192205195128}",-236.47637729642224,0.3825623470896797,0.0001,476.9527545928445,483.77604669655454,
"('fall', 2, 5)",224,norm,1,2,"{'loc': 0.2860658482142857, 'scale': 0.5017515046254704}",-163.3605659055516,0.3226707921352114,0.0001,330.7211318111032,337.54442391481325,
"('fall', 2, 6)",224,norm,1,2,"{'loc': 0.25723549107142857, 'scale': 0.35425366964493354}",-85.38801413020067,0.262686102716268,0.0001,174.77602826040135,181.59932036411143,
"('fall', 2, 7)",224,norm,1,2,"{'loc': 0.20845200892857146, 'scale': 0.2656954227789714}",-20.951589078131462,0.2702037414148151,0.0001,45.903178156262925,52.726470259973006,
"('fall', 2, 8)",224,norm,1,2,"{'loc': 0.20243750000000002, 'scale': 0.3454409214982147}",-79.74509504474845,0.3538935572910564,0.0001,163.4901900894969,170.313482193207,
"('fall', 2, 9)",224,norm,1,2,"{'loc': 0.32440625, 'scale': 0.45250267070171807}",-140.21882995642892,0.2588292986242365,0.0001,284.43765991285784,291.2609520165679,
"('fall', 2, 10)",224,norm,1,2,"{'loc': 0.40259598214285713, 'scale': 0.43951813387638317}",-133.6971396854558,0.2301402275445098,0.0001,271.3942793709116,278.21757147462165,
"('fall', 2, 11)",224,norm,1,2,"{'loc': 0.5187154017857142, 'scale': 0.45126833804430283}",-139.60696990670905,0.1478905123445462,0.0001,283.21393981341805,290.0372319171281,
"('fall', 2, 12)",224,norm,1,2,"{'loc': 0.767978794642857, 'scale': 0.6454759118132422}",-219.7823368641453,0.1309697325308238,0.0001,443.5646737282906,450.3879658320007,
"('fall', 2, 13)",224,norm,1,2,"{'loc': 0.9607912946428571, 'scale': 0.762832274442366}",-257.2016020099713,0.1117162357134507,0.0001,518.4032040199426,525.2264961236526,
"('fall', 2, 14)",224,norm,1,2,"{'loc': 0.5880390625, 'scale': 0.5896283615803473}",-199.5113561343109,0.1919135386003847,0.0001,403.0227122686217,409.8460043723318,
"('fall', 2, 15)",228,norm,1,2,"{'loc': 0.4320877192982456, 'scale': 0.4504075128284854}",-141.66461056644494,0.2034908985286547,0.0001,287.32922113288987,294.1879123907988,
"('fall', 2, 16)",224,norm,1,2,"{'loc': 0.3637410714285714, 'scale': 0.43506768501611404}",-131.41741109175626,0.2842178284177609,0.0001,266.83482218351253,273.6581142872226,
"('fall', 2, 17)",224,norm,1,2,"{'loc': 0.48279464285714285, 'scale': 0.4292504058861725}",-128.40210870373733,0.1974530022869906,0.0001,260.80421740747465,267.6275095111847,
"('fall', 2, 18)",224,norm,1,2,"{'loc': 0.6370368303571429, 'scale': 0.5292389103773116}",-175.30759916330229,0.1270044859248524,0.0001,354.61519832660457,361.4384904303146,
"('fall', 2, 19)",224,norm,1,2,"{'loc': 0.8380446428571428, 'scale': 0.5449871524475676}",-181.875786426257,0.08263207061815,0.0011,367.751572852514,374.5748649562241,
