combination,n,distribution,success,nparams,fit_params,log_likelihood,ks_statistic,ks_pvalue,aic,bic,llr
"(1, 0)",584,norm,1,2,"{'loc': 0.29575470890410954, 'scale': 0.22458928953054078}",43.53334062041142,0.2169406518730245,0.0001,-83.06668124082285,-74.32687927516639,
"(1, 1)",576,norm,1,2,"{'loc': 0.23228732638888885, 'scale': 0.17724055311216047}",179.31391416290128,0.1901091305636059,0.0001,-354.62782832580257,-345.9156130044108,
"(1, 2)",576,norm,1,2,"{'loc': 0.15881206597222222, 'scale': 0.09538369352618423}",536.2036469749236,0.2467247202433338,0.0001,-1068.4072939498471,-1059.6950786284551,
"(1, 3)",576,norm,1,2,"{'loc': 0.12174913194444444, 'scale': 0.04397848816320861}",982.1468947933614,0.2508272307403365,0.0001,-1960.2937895867228,-1951.581574265331,
"(1, 4)",576,norm,1,2,"{'loc': 0.11763888888888888, 'scale': 0.04866669589912237}",923.8013637526196,0.2803581510332434,0.0001,-1843.6027275052395,-1834.8905121838477,
"(1, 5)",576,norm,1,2,"{'loc': 0.11813628472222223, 'scale': 0.05086801970010824}",898.3194142118617,0.2863440418459101,0.0001,-1792.6388284237237,-1783.9266131023317,
"(1, 6)",576,norm,1,2,"{'loc': 0.12041406249999999, 'scale': 0.06037065771268987}",799.6686096005335,0.318088218130907,0.0001,-1595.337219201067,-1586.6250038796752,
"(1, 7)",576,norm,1,2,"{'loc': 0.13548133680555555, 'scale': 0.08717060381753898}",588.0669603159183,0.3273168399178778,0.0001,-1172.1339206318366,-1163.4217053104448,
"(1, 8)",576,norm,1,2,"{'loc': 0.19084765625, 'scale': 0.14584399258268482}",291.6168418503024,0.2655532872378029,0.0001,-579.2336837006048,-570.521468379213,
"(1, 9)",576,norm,1,2,"{'loc': 0.26134244791666666, 'scale': 0.1833113393040518}",159.9153009685461,0.1441220551636935,0.0001,-315.8306019370922,-307.1183866157004,
"(1, 10)",576,norm,1,2,"{'loc': 0.18757378472222222, 'scale': 0.13524002815563516}",335.09696241465,0.2183171104849221,0.0001,-666.1939248292999,-657.4817095079081,
"(1, 11)",576,norm,1,2,"{'loc': 0.18776041666666668, 'scale': 0.12596247038428748}",376.0316566768993,0.244285482736669,0.0001,-748.0633133537985,-739.3510980324068,
"(1, 12)",576,norm,1,2,"{'loc': 0.21695703125, 'scale': 0.1415127165898454}",308.9820457954532,0.1735422458245832,0.0001,-613.9640915909064,-605.2518762695146,
"(1, 13)",576,norm,1,2,"{'loc': 0.2506106770833333, 'scale': 0.17980164554113096}",171.0503837093907,0.1566236059450313,0.0001,-338.1007674187814,-329.3885520973896,
"(1, 14)",576,norm,1,2,"{'loc': 0.1862052951388889, 'scale': 0.18140119070775326}",165.94885101781523,0.2947529147920343,0.0001,-327.89770203563046,-319.18548671423866,
